test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
gene-GQ602_000018	gene-GQ602_000018	GQ602_000018	JAACLJ010000001.1:57240-58908	q1	q2	OK	44.5667	59.3594	0.413511	1.04782	0.29165	0.999014	no
gene-GQ602_000019	gene-GQ602_000019	GQ602_000019	JAACLJ010000001.1:59450-60518	q1	q2	OK	1.75297	1.77702	0.0196641	0.0192249	0.94	0.999014	no
gene-GQ602_000020	gene-GQ602_000020	GQ602_000020	JAACLJ010000001.1:60778-62020	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-GQ602_000021	gene-GQ602_000021	GQ602_000021	JAACLJ010000001.1:63556-66910	q1	q2	NOTEST	0.360288	0.814827	1.17734	0	1	1	no
gene-GQ602_000022	gene-GQ602_000022	GQ602_000022	JAACLJ010000001.1:67368-69027	q1	q2	OK	11.3484	13.518	0.252402	0.462085	0.64815	0.999014	no
gene-GQ602_000023	gene-GQ602_000023	GQ602_000023	JAACLJ010000001.1:69090-70159	q1	q2	OK	24.5953	29.7301	0.273537	0.531697	0.5906	0.999014	no
gene-GQ602_000024	gene-GQ602_000024	GQ602_000024	JAACLJ010000001.1:70477-70771	q1	q2	OK	66.9041	60.119	-0.154273	-0.210069	0.83505	0.999014	no
gene-GQ602_000025	gene-GQ602_000025	GQ602_000025	JAACLJ010000001.1:70833-71406	q1	q2	OK	25.1187	24.4136	-0.0410741	-0.0644117	0.94845	0.999014	no
gene-GQ602_000026	gene-GQ602_000026	GQ602_000026	JAACLJ010000001.1:71970-80132	q1	q2	OK	22.2796	22.6455	0.0235007	0.0616009	0.94805	0.999014	no
gene-GQ602_000027	gene-GQ602_000027	GQ602_000027	JAACLJ010000001.1:80516-83160	q1	q2	OK	7.74144	8.0911	0.0637334	0.105131	0.91515	0.999014	no
gene-GQ602_000028	gene-GQ602_000028	GQ602_000028	JAACLJ010000001.1:84060-86419	q1	q2	OK	43.7488	45.5035	0.0567325	0.148649	0.88075	0.999014	no
gene-GQ602_000029	gene-GQ602_000029	GQ602_000029	JAACLJ010000001.1:86570-88115	q1	q2	OK	11.6633	10.7874	-0.112628	-0.185205	0.85105	0.999014	no
gene-GQ602_000030	gene-GQ602_000030	GQ602_000030	JAACLJ010000001.1:88618-89594	q1	q2	OK	11.4732	28.2102	1.29795	2.16422	0.03965	0.864345	no
gene-GQ602_000031	gene-GQ602_000031	GQ602_000031	JAACLJ010000001.1:90568-91849	q1	q2	OK	42.3651	50.0619	0.240838	0.572398	0.5655	0.999014	no
gene-GQ602_000032	gene-GQ602_000032	GQ602_000032	JAACLJ010000001.1:92537-94237	q1	q2	OK	140.246	128.639	-0.124629	-0.320573	0.75035	0.999014	no
gene-GQ602_000033	gene-GQ602_000033	GQ602_000033	JAACLJ010000001.1:95066-95609	q1	q2	OK	23.0544	21.8397	-0.0780856	-0.116975	0.9042	0.999014	no
gene-GQ602_000034	gene-GQ602_000034	GQ602_000034	JAACLJ010000001.1:96422-97593	q1	q2	OK	35.0653	40.9237	0.222891	0.496462	0.61455	0.999014	no
gene-GQ602_000035	gene-GQ602_000035	GQ602_000035	JAACLJ010000001.1:98344-99853	q1	q2	OK	35.0679	50.5901	0.528707	1.25742	0.20995	0.999014	no
gene-GQ602_000036	gene-GQ602_000036	GQ602_000036	JAACLJ010000001.1:100045-101776	q1	q2	OK	2.99343	1.72003	-0.799368	-0.935257	0.35045	0.999014	no
gene-GQ602_000037	gene-GQ602_000037	GQ602_000037	JAACLJ010000001.1:104149-104995	q1	q2	OK	4.78807	7.13834	0.576144	0.667542	0.5227	0.999014	no
gene-GQ602_000038	gene-GQ602_000038	GQ602_000038	JAACLJ010000001.1:105258-106245	q1	q2	OK	86.1302	78.5055	-0.133725	-0.335118	0.7331	0.999014	no
gene-GQ602_000039	gene-GQ602_000039	GQ602_000039	JAACLJ010000001.1:106964-107431	q1	q2	OK	34.8806	57.8116	0.728934	0.961344	0.34485	0.999014	no
gene-GQ602_000040	gene-GQ602_000040	GQ602_000040	JAACLJ010000001.1:107994-109365	q1	q2	OK	26.2469	38.896	0.567474	1.21412	0.22685	0.999014	no
gene-GQ602_000041	gene-GQ602_000041	GQ602_000041	JAACLJ010000001.1:109549-111126	q1	q2	OK	47.404	62.7127	0.403749	0.980215	0.3264	0.999014	no
gene-GQ602_000042	gene-GQ602_000042	GQ602_000042	JAACLJ010000001.1:111922-113282	q1	q2	OK	45.0746	54.0866	0.262957	0.630489	0.5346	0.999014	no
gene-GQ602_000043	gene-GQ602_000043	GQ602_000043	JAACLJ010000001.1:113943-115483	q1	q2	OK	31.6498	41.5324	0.392043	0.909258	0.35415	0.999014	no
gene-GQ602_000044	gene-GQ602_000044	GQ602_000044	JAACLJ010000001.1:115998-119769	q1	q2	OK	26.4261	24.2639	-0.123151	-0.319783	0.75205	0.999014	no
gene-GQ602_000045	gene-GQ602_000045	GQ602_000045	JAACLJ010000001.1:120570-122258	q1	q2	OK	65.6844	50.3086	-0.384746	-0.980485	0.32695	0.999014	no
gene-GQ602_000046	gene-GQ602_000046	GQ602_000046	JAACLJ010000001.1:122815-123287	q1	q2	OK	72.3964	70.3336	-0.041705	-0.0614104	0.9499	0.999014	no
gene-GQ602_000047	gene-GQ602_000047	GQ602_000047	JAACLJ010000001.1:123742-124311	q1	q2	OK	111.813	192.694	0.785225	1.83967	0.0697	0.999014	no
gene-GQ602_000048	gene-GQ602_000048	GQ602_000048	JAACLJ010000001.1:125545-126215	q1	q2	OK	12.2149	19.3471	0.663475	0.934879	0.3577	0.999014	no
gene-GQ602_000049	gene-GQ602_000049	GQ602_000049	JAACLJ010000001.1:126555-127785	q1	q2	OK	12.0698	25.0261	1.05203	1.9627	0.0575	0.999014	no
gene-GQ602_000050	gene-GQ602_000050	GQ602_000050	JAACLJ010000001.1:128115-129623	q1	q2	OK	45.3523	47.9745	0.0810917	0.193794	0.8423	0.999014	no
gene-GQ602_000051	gene-GQ602_000051	GQ602_000051	JAACLJ010000001.1:130353-131745	q1	q2	OK	105.061	94.0034	-0.160438	-0.420167	0.66975	0.999014	no
gene-GQ602_000052	gene-GQ602_000052	GQ602_000052	JAACLJ010000001.1:132265-133204	q1	q2	OK	75.2718	36.6618	-1.03783	-2.30827	0.02495	0.65434	no
gene-GQ602_000053	gene-GQ602_000053	GQ602_000053	JAACLJ010000001.1:134189-136466	q1	q2	OK	60.4525	45.5099	-0.409622	-1.07527	0.2844	0.999014	no
gene-GQ602_000054	gene-GQ602_000054	GQ602_000054	JAACLJ010000001.1:138150-141804	q1	q2	OK	95.3138	80.284	-0.247571	-0.602414	0.5425	0.999014	no
gene-GQ602_000055	gene-GQ602_000055	GQ602_000055	JAACLJ010000001.1:142178-144116	q1	q2	OK	155.993	125	-0.319551	-0.789202	0.42375	0.999014	no
gene-GQ602_000056	gene-GQ602_000056	GQ602_000056	JAACLJ010000001.1:145255-146862	q1	q2	OK	72.1111	90.3877	0.325906	0.860073	0.38685	0.999014	no
gene-GQ602_000057	gene-GQ602_000057	GQ602_000057	JAACLJ010000001.1:147993-149068	q1	q2	OK	39.2298	57.0598	0.540524	1.18024	0.2366	0.999014	no
gene-GQ602_000058	gene-GQ602_000058	GQ602_000058	JAACLJ010000001.1:149385-150298	q1	q2	OK	37.9759	59.0244	0.636229	1.33788	0.1814	0.999014	no
gene-GQ602_000059	gene-GQ602_000059	GQ602_000059	JAACLJ010000001.1:150695-152482	q1	q2	OK	61.6174	77.9307	0.338853	0.895314	0.37185	0.999014	no
gene-GQ602_000060	gene-GQ602_000060	GQ602_000060	JAACLJ010000001.1:152518-153163	q1	q2	OK	132.162	132.558	0.00432075	0.00919396	0.99345	0.999014	no
gene-GQ602_000061	gene-GQ602_000061	GQ602_000061	JAACLJ010000001.1:154190-159177	q1	q2	OK	8.32756	17.1381	1.04124	2.3725	0.02055	0.564508	no
gene-GQ602_000062	gene-GQ602_000062	GQ602_000062	JAACLJ010000001.1:159447-163156	q1	q2	OK	33.9964	35.7249	0.071549	0.188916	0.85055	0.999014	no
gene-GQ602_000063	gene-GQ602_000063	GQ602_000063	JAACLJ010000001.1:165406-166626	q1	q2	OK	32.9504	33.0894	0.00607112	0.0124903	0.9928	0.999014	no
gene-GQ602_000064	gene-GQ602_000064	GQ602_000064	JAACLJ010000001.1:167653-169924	q1	q2	OK	41.8161	44.4165	0.0870374	0.225919	0.82715	0.999014	no
gene-GQ602_000065	gene-GQ602_000065	GQ602_000065	JAACLJ010000001.1:170597-172284	q1	q2	OK	393.784	433.805	0.139639	0.262616	0.7935	0.999014	no
gene-GQ602_000066	gene-GQ602_000066	GQ602_000066	JAACLJ010000001.1:172375-173246	q1	q2	OK	54.4053	47.8206	-0.186114	-0.313621	0.75115	0.999014	no
gene-GQ602_000067	gene-GQ602_000067	GQ602_000067	JAACLJ010000001.1:173549-174113	q1	q2	OK	20.1745	15.6645	-0.365035	-0.409585	0.67205	0.999014	no
gene-GQ602_000068	gene-GQ602_000068	GQ602_000068	JAACLJ010000001.1:174345-176160	q1	q2	OK	5.42817	10.8546	0.999768	1.37694	0.18	0.999014	no
gene-GQ602_000069	gene-GQ602_000069	GQ602_000069	JAACLJ010000001.1:176737-177262	q1	q2	OK	1452.62	1211.82	-0.261483	-0.642932	0.51075	0.999014	no
gene-GQ602_000070	gene-GQ602_000070	GQ602_000070	JAACLJ010000001.1:177766-179701	q1	q2	OK	24.7947	29.5463	0.252943	0.588192	0.5477	0.999014	no
gene-GQ602_000071	gene-GQ602_000071	GQ602_000071	JAACLJ010000001.1:181018-182999	q1	q2	OK	35.5646	37.7853	0.0873836	0.2129	0.82985	0.999014	no
gene-GQ602_000072	gene-GQ602_000072	GQ602_000072	JAACLJ010000001.1:184050-187384	q1	q2	OK	54.5356	53.7527	-0.0208602	-0.0545712	0.957	0.999014	no
gene-GQ602_000073	gene-GQ602_000073	GQ602_000073	JAACLJ010000001.1:188038-188369	q1	q2	OK	86.0515	60.7326	-0.50273	-0.672386	0.4975	0.999014	no
gene-GQ602_000074	gene-GQ602_000074	GQ602_000074	JAACLJ010000001.1:188525-190412	q1	q2	OK	39.8773	43.144	0.113593	0.281403	0.77495	0.999014	no
gene-GQ602_000075	gene-GQ602_000075	GQ602_000075	JAACLJ010000001.1:191113-197785	q1	q2	OK	64.7859	78.1235	0.270077	0.633903	0.521	0.999014	no
gene-GQ602_000076	gene-GQ602_000076	GQ602_000076	JAACLJ010000001.1:199327-200955	q1	q2	OK	50.1336	61.1733	0.287124	0.717694	0.48	0.999014	no
gene-GQ602_000077	gene-GQ602_000077	GQ602_000077	JAACLJ010000001.1:201391-202347	q1	q2	OK	255.66	227.694	-0.167129	-0.436117	0.66135	0.999014	no
gene-GQ602_000078	gene-GQ602_000078	GQ602_000078	JAACLJ010000001.1:202636-204427	q1	q2	OK	494.695	443.884	-0.156355	-0.31541	0.7495	0.999014	no
gene-GQ602_000079	gene-GQ602_000079	GQ602_000079	JAACLJ010000001.1:233108-234249	q1	q2	OK	402.327	396.98	-0.0193035	-0.0455022	0.96235	0.999014	no
gene-GQ602_000080	gene-GQ602_000080	GQ602_000080	JAACLJ010000001.1:275466-277287	q1	q2	OK	251.69	246.998	-0.0271505	-0.0653537	0.94905	0.999014	no
gene-GQ602_000081	gene-GQ602_000081	GQ602_000081	JAACLJ010000001.1:277792-279463	q1	q2	OK	167.208	163.032	-0.0364907	-0.0920817	0.92805	0.999014	no
gene-GQ602_000082	gene-GQ602_000082	GQ602_000082	JAACLJ010000001.1:349829-351712	q1	q2	OK	167.918	173.333	0.0457913	0.120414	0.90645	0.999014	no
gene-GQ602_000083	gene-GQ602_000083	GQ602_000083	JAACLJ010000001.1:351925-353071	q1	q2	OK	411.873	464.391	0.17314	0.455482	0.6472	0.999014	no
gene-GQ602_000084	gene-GQ602_000084	GQ602_000084	JAACLJ010000001.1:401222-402797	q1	q2	OK	457.389	520.826	0.18738	0.41058	0.6778	0.999014	no
gene-GQ602_000085	gene-GQ602_000085	GQ602_000085	JAACLJ010000001.1:434782-435289	q1	q2	OK	2621.34	1487.48	-0.817433	-1.74678	0.0788	0.999014	no
gene-GQ602_000086	gene-GQ602_000086	GQ602_000086	JAACLJ010000001.1:435509-436043	q1	q2	OK	1036.37	830.561	-0.319379	-0.827966	0.4127	0.999014	no
gene-GQ602_000087	gene-GQ602_000087	GQ602_000087	JAACLJ010000001.1:533532-536994	q1	q2	OK	215.168	213.728	-0.0096893	-0.0184598	0.98385	0.999014	no
gene-GQ602_000088	gene-GQ602_000088	GQ602_000088	JAACLJ010000001.1:590462-592917	q1	q2	OK	157.754	147.322	-0.0986979	-0.235956	0.80765	0.999014	no
gene-GQ602_000089	gene-GQ602_000089	GQ602_000089	JAACLJ010000001.1:593177-594964	q1	q2	OK	681.706	687.387	0.0119725	0.0181773	0.98455	0.999014	no
gene-GQ602_000090	gene-GQ602_000090	GQ602_000090	JAACLJ010000001.1:674309-679331	q1	q2	OK	44.5714	61.6256	0.467411	1.19406	0.23115	0.999014	no
gene-GQ602_000091	gene-GQ602_000091	GQ602_000091	JAACLJ010000001.1:690208-692803	q1	q2	OK	217.178	310.107	0.513888	1.21474	0.2195	0.999014	no
gene-GQ602_000092	gene-GQ602_000092	GQ602_000092	JAACLJ010000001.1:715387-717010	q1	q2	OK	115.101	124.624	0.11468	0.301412	0.7612	0.999014	no
gene-GQ602_000093	gene-GQ602_000093	GQ602_000093	JAACLJ010000001.1:717806-718951	q1	q2	OK	408.188	335.79	-0.281676	-0.686506	0.4835	0.999014	no
gene-GQ602_000094	gene-GQ602_000094	GQ602_000094	JAACLJ010000001.1:832346-833843	q1	q2	OK	78.4698	82.928	0.0797226	0.209167	0.83085	0.999014	no
gene-GQ602_000095	gene-GQ602_000095	GQ602_000095	JAACLJ010000001.1:834258-835609	q1	q2	OK	115.326	118.427	0.0382865	0.10135	0.91615	0.999014	no
gene-GQ602_000096	gene-GQ602_000096	GQ602_000096	JAACLJ010000001.1:836754-839405	q1	q2	OK	172.154	161.467	-0.0924592	-0.21155	0.83165	0.999014	no
gene-GQ602_000097	gene-GQ602_000097	GQ602_000097	JAACLJ010000001.1:839581-840211	q1	q2	OK	70.6945	55.7369	-0.342966	-0.681454	0.49715	0.999014	no
gene-GQ602_000098	gene-GQ602_000098	GQ602_000098	JAACLJ010000001.1:840622-841558	q1	q2	OK	150.405	146.033	-0.0425544	-0.112147	0.9092	0.999014	no
gene-GQ602_000099	gene-GQ602_000099	GQ602_000099	JAACLJ010000001.1:842072-844574	q1	q2	OK	51.7054	55.6825	0.106909	0.278908	0.78155	0.999014	no
gene-GQ602_000100	gene-GQ602_000100	GQ602_000100	JAACLJ010000001.1:845832-847392	q1	q2	OK	216.168	215.67	-0.00332298	-0.00843723	0.99215	0.999014	no
gene-GQ602_000101	gene-GQ602_000101	GQ602_000101	JAACLJ010000001.1:848199-848737	q1	q2	OK	141.293	98.9696	-0.513636	-0.98225	0.31745	0.999014	no
gene-GQ602_000102	gene-GQ602_000102	GQ602_000102	JAACLJ010000001.1:848886-851172	q1	q2	OK	59.3087	62.4045	0.0734055	0.193983	0.83855	0.999014	no
gene-GQ602_000103	gene-GQ602_000103	GQ602_000103	JAACLJ010000001.1:851967-853341	q1	q2	OK	80.4259	131.383	0.708046	1.83995	0.06935	0.999014	no
gene-GQ602_000104	gene-GQ602_000104	GQ602_000104	JAACLJ010000001.1:853602-855026	q1	q2	OK	73.8367	68.3421	-0.111563	-0.278609	0.7834	0.999014	no
gene-GQ602_000105	gene-GQ602_000105	GQ602_000105	JAACLJ010000001.1:855237-857499	q1	q2	OK	34.4387	25.7164	-0.421347	-1.02263	0.30105	0.999014	no
gene-GQ602_000106	gene-GQ602_000106	GQ602_000106	JAACLJ010000001.1:857707-858776	q1	q2	OK	57.3166	30.2921	-0.920012	-1.93693	0.0537	0.999014	no
gene-GQ602_000107	gene-GQ602_000107	GQ602_000107	JAACLJ010000001.1:859570-861628	q1	q2	OK	1777.9	1834.54	0.0452426	0.0498341	0.95485	0.999014	no
gene-GQ602_000108	gene-GQ602_000108	GQ602_000108	JAACLJ010000001.1:862270-863140	q1	q2	OK	120.318	119.853	-0.00559322	-0.0137163	0.98855	0.999014	no
gene-GQ602_000109	gene-GQ602_000109	GQ602_000109	JAACLJ010000001.1:863707-865685	q1	q2	OK	43.169	40.5843	-0.0890727	-0.222398	0.82055	0.999014	no
gene-GQ602_000110	gene-GQ602_000110	GQ602_000110	JAACLJ010000001.1:866528-867583	q1	q2	OK	322.815	385.336	0.25541	0.655267	0.51	0.999014	no
gene-GQ602_000111	gene-GQ602_000111	GQ602_000111	JAACLJ010000001.1:868536-869656	q1	q2	OK	631.696	953.089	0.593382	1.07174	0.2882	0.999014	no
gene-GQ602_000112	gene-GQ602_000112	GQ602_000112	JAACLJ010000001.1:872022-874200	q1	q2	OK	56.6361	71.7995	0.342254	0.901971	0.3588	0.999014	no
gene-GQ602_000113	gene-GQ602_000113	GQ602_000113	JAACLJ010000001.1:876363-880301	q1	q2	OK	78.5002	94.3083	0.26469	0.622595	0.52575	0.999014	no
gene-GQ602_000114	gene-GQ602_000114	GQ602_000114	JAACLJ010000001.1:880837-883369	q1	q2	OK	54.5723	52.2342	-0.0631762	-0.165682	0.86745	0.999014	no
gene-GQ602_000115	gene-GQ602_000115	GQ602_000115	JAACLJ010000001.1:883461-884683	q1	q2	OK	250.037	206.446	-0.276382	-0.729527	0.4613	0.999014	no
gene-GQ602_000116	gene-GQ602_000116	GQ602_000116	JAACLJ010000001.1:885149-886635	q1	q2	OK	65.8754	64.2882	-0.0351849	-0.0886803	0.9337	0.999014	no
gene-GQ602_000117	gene-GQ602_000117	GQ602_000117	JAACLJ010000001.1:886712-889126	q1	q2	OK	39.7143	41.1301	0.0505374	0.128215	0.89665	0.999014	no
gene-GQ602_000118	gene-GQ602_000118	GQ602_000118	JAACLJ010000001.1:889872-891432	q1	q2	OK	46.1344	45.3898	-0.0234726	-0.0547554	0.9555	0.999014	no
gene-GQ602_000119	gene-GQ602_000119	GQ602_000119	JAACLJ010000001.1:891637-892347	q1	q2	OK	162.247	248.331	0.614073	1.41278	0.15155	0.999014	no
gene-GQ602_000120	gene-GQ602_000120	GQ602_000120	JAACLJ010000001.1:893295-894699	q1	q2	OK	68.835	93.3592	0.43965	1.12622	0.26115	0.999014	no
gene-GQ602_000121	gene-GQ602_000121	GQ602_000121	JAACLJ010000001.1:895011-896739	q1	q2	OK	85.5333	66.4131	-0.365019	-0.949152	0.33985	0.999014	no
gene-GQ602_000122	gene-GQ602_000122	GQ602_000122	JAACLJ010000001.1:897041-900138	q1	q2	OK	36.5579	28.4079	-0.363889	-0.939503	0.3482	0.999014	no
gene-GQ602_000123	gene-GQ602_000123	GQ602_000123	JAACLJ010000001.1:901127-902090	q1	q2	OK	112.993	123.89	0.132826	0.348101	0.72705	0.999014	no
gene-GQ602_000124	gene-GQ602_000124	GQ602_000124	JAACLJ010000001.1:902379-903169	q1	q2	OK	176.166	122.803	-0.520591	-1.29159	0.1913	0.999014	no
gene-GQ602_000125	gene-GQ602_000125	GQ602_000125	JAACLJ010000001.1:903350-904788	q1	q2	OK	138.046	121.086	-0.189113	-0.497344	0.6163	0.999014	no
gene-GQ602_000126	gene-GQ602_000126	GQ602_000126	JAACLJ010000001.1:941403-944224	q1	q2	OK	69.5875	70.2887	0.0144629	0.038538	0.96835	0.999014	no
gene-GQ602_000127	gene-GQ602_000127	GQ602_000127	JAACLJ010000001.1:945123-946799	q1	q2	OK	83.4024	101.676	0.285814	0.753572	0.44395	0.999014	no
gene-GQ602_000128	gene-GQ602_000128	GQ602_000128	JAACLJ010000001.1:950170-951005	q1	q2	OK	127.278	136.765	0.103715	0.258835	0.7989	0.999014	no
gene-GQ602_000129	gene-GQ602_000129	GQ602_000129	JAACLJ010000001.1:951233-954184	q1	q2	OK	84.6098	76.1792	-0.151426	-0.385035	0.6983	0.999014	no
gene-GQ602_000130	gene-GQ602_000130	GQ602_000130	JAACLJ010000001.1:954745-955156	q1	q2	OK	285.468	247.142	-0.207991	-0.360395	0.70985	0.999014	no
gene-GQ602_000131	gene-GQ602_000131	GQ602_000131	JAACLJ010000001.1:955965-956359	q1	q2	OK	1171.42	1071.47	-0.128668	-0.33232	0.73245	0.999014	no
gene-GQ602_000132	gene-GQ602_000132	GQ602_000132	JAACLJ010000001.1:956663-959696	q1	q2	OK	47.699	38.1148	-0.323607	-0.843787	0.40185	0.999014	no
gene-GQ602_000133	gene-GQ602_000133	GQ602_000133	JAACLJ010000001.1:960440-963003	q1	q2	OK	49.7903	56.3289	0.178009	0.467008	0.64175	0.999014	no
gene-GQ602_000134	gene-GQ602_000134	GQ602_000134	JAACLJ010000001.1:963557-966118	q1	q2	OK	79.0534	75.6979	-0.0625741	-0.165769	0.86775	0.999014	no
gene-GQ602_000135	gene-GQ602_000135	GQ602_000135	JAACLJ010000001.1:967671-969780	q1	q2	OK	22.1958	34.6846	0.64401	1.52943	0.126	0.999014	no
gene-GQ602_000136	gene-GQ602_000136	GQ602_000136	JAACLJ010000001.1:969996-972645	q1	q2	OK	19.7388	21.9836	0.155394	0.35636	0.71625	0.999014	no
gene-GQ602_000137	gene-GQ602_000137	GQ602_000137	JAACLJ010000001.1:973884-974724	q1	q2	OK	224.799	201.013	-0.161348	-0.426273	0.6684	0.999014	no
gene-GQ602_000138	gene-GQ602_000138	GQ602_000138	JAACLJ010000001.1:975355-977736	q1	q2	OK	84.9642	82.2396	-0.0470225	-0.123468	0.9032	0.999014	no
gene-GQ602_000139	gene-GQ602_000139	GQ602_000139	JAACLJ010000001.1:978292-978860	q1	q2	OK	1391.43	1518.85	0.126407	0.334134	0.73195	0.999014	no
gene-GQ602_000140	gene-GQ602_000140	GQ602_000140	JAACLJ010000001.1:986453-987836	q1	q2	OK	2.11851	2.82994	0.417721	0.477692	0.63385	0.999014	no
gene-GQ602_000141	gene-GQ602_000141	GQ602_000141	JAACLJ010000001.1:988497-990420	q1	q2	OK	229.895	200.118	-0.200125	-0.465601	0.63865	0.999014	no
gene-GQ602_000142	gene-GQ602_000142	GQ602_000142	JAACLJ010000001.1:990824-992729	q1	q2	OK	164.172	182.022	0.148903	0.389358	0.70155	0.999014	no
gene-GQ602_000143	gene-GQ602_000143	GQ602_000143	JAACLJ010000001.1:993246-994219	q1	q2	OK	115.397	104.065	-0.149122	-0.383314	0.7073	0.999014	no
gene-GQ602_000144	gene-GQ602_000144	GQ602_000144	JAACLJ010000001.1:996516-1002464	q1	q2	OK	59.4744	59.25	-0.0054554	-0.0124426	0.9895	0.999014	no
gene-GQ602_000145	gene-GQ602_000145	GQ602_000145	JAACLJ010000001.1:1005500-1007585	q1	q2	OK	29.2488	34.1655	0.224162	0.533057	0.5902	0.999014	no
gene-GQ602_000146	gene-GQ602_000146	GQ602_000146	JAACLJ010000001.1:1008263-1012101	q1	q2	OK	37.209	42.4477	0.190031	0.503417	0.6116	0.999014	no
gene-GQ602_000147	gene-GQ602_000147	GQ602_000147	JAACLJ010000001.1:1014604-1015912	q1	q2	OK	155.444	166.789	0.101629	0.269945	0.7833	0.999014	no
gene-GQ602_000148	gene-GQ602_000148	GQ602_000148	JAACLJ010000001.1:1017154-1019572	q1	q2	OK	36.94	24.2816	-0.605321	-1.44692	0.15345	0.999014	no
gene-GQ602_000149	gene-GQ602_000149	GQ602_000149	JAACLJ010000001.1:1020523-1022158	q1	q2	OK	31.5406	26.2475	-0.265028	-0.601135	0.5419	0.999014	no
gene-GQ602_000150	gene-GQ602_000150	GQ602_000150	JAACLJ010000001.1:1022199-1024237	q1	q2	OK	19.1222	15.1725	-0.333787	-0.430912	0.67305	0.999014	no
gene-GQ602_000151	gene-GQ602_000151	GQ602_000151	JAACLJ010000001.1:1025033-1026610	q1	q2	OK	74.2373	73.8227	-0.00807877	-0.0192902	0.98285	0.999014	no
gene-GQ602_000152	gene-GQ602_000152	GQ602_000152	JAACLJ010000001.1:1028767-1032774	q1	q2	OK	115.484	105.007	-0.137207	-0.335284	0.7338	0.999014	no
gene-GQ602_000153	gene-GQ602_000153	GQ602_000153	JAACLJ010000001.1:1033753-1034216	q1	q2	OK	43.4797	42.9497	-0.017692	-0.0255777	0.9793	0.999014	no
gene-GQ602_000154	gene-GQ602_000154	GQ602_000154	JAACLJ010000001.1:1035440-1037510	q1	q2	OK	11.7176	14.1066	0.267693	0.51439	0.61305	0.999014	no
gene-GQ602_000155	gene-GQ602_000155	GQ602_000155	JAACLJ010000001.1:1038128-1040252	q1	q2	OK	48.0098	49.6511	0.0484956	0.125586	0.89905	0.999014	no
