test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
gene-GQ602_000025	gene-GQ602_000025	GQ602_000025	JAACLJ010000001.1:70833-71406	q1	q2	OK	24.9303	27.426	0.137646	0.303327	0.7543	0.9988	no
gene-GQ602_000026	gene-GQ602_000026	GQ602_000026	JAACLJ010000001.1:71970-80132	q1	q2	OK	22.1125	19.7294	-0.164517	-0.550392	0.5725	0.9988	no
gene-GQ602_000027	gene-GQ602_000027	GQ602_000027	JAACLJ010000001.1:80516-83160	q1	q2	OK	7.68338	8.5263	0.15018	0.353171	0.7261	0.9988	no
gene-GQ602_000028	gene-GQ602_000028	GQ602_000028	JAACLJ010000001.1:84060-86419	q1	q2	OK	43.4207	35.4326	-0.293304	-0.953102	0.3386	0.9988	no
gene-GQ602_000029	gene-GQ602_000029	GQ602_000029	JAACLJ010000001.1:86570-88115	q1	q2	OK	11.5759	7.99587	-0.533794	-1.18917	0.23785	0.9988	no
gene-GQ602_000030	gene-GQ602_000030	GQ602_000030	JAACLJ010000001.1:88618-89594	q1	q2	OK	11.3871	14.3635	0.335011	0.739783	0.46025	0.9988	no
gene-GQ602_000031	gene-GQ602_000031	GQ602_000031	JAACLJ010000001.1:90568-91849	q1	q2	OK	42.0473	35.3289	-0.251164	-0.746666	0.45355	0.9988	no
gene-GQ602_000032	gene-GQ602_000032	GQ602_000032	JAACLJ010000001.1:92537-94237	q1	q2	OK	139.194	141.776	0.0265142	0.0857056	0.9296	0.9988	no
gene-GQ602_000033	gene-GQ602_000033	GQ602_000033	JAACLJ010000001.1:95066-95609	q1	q2	OK	22.8815	17.8346	-0.359498	-0.745707	0.461	0.9988	no
gene-GQ602_000034	gene-GQ602_000034	GQ602_000034	JAACLJ010000001.1:96422-97593	q1	q2	OK	34.8023	37.2622	0.0985282	0.287035	0.7695	0.9988	no
gene-GQ602_000035	gene-GQ602_000035	GQ602_000035	JAACLJ010000001.1:98344-99853	q1	q2	OK	34.8048	39.6012	0.186257	0.555137	0.57775	0.9988	no
gene-GQ602_000036	gene-GQ602_000036	GQ602_000036	JAACLJ010000001.1:100045-101776	q1	q2	OK	2.97098	1.34609	-1.14217	-1.73331	0.0905	0.9988	no
gene-GQ602_000037	gene-GQ602_000037	GQ602_000037	JAACLJ010000001.1:104149-104995	q1	q2	OK	4.75216	6.49763	0.45133	0.70678	0.489	0.9988	no
gene-GQ602_000038	gene-GQ602_000038	GQ602_000038	JAACLJ010000001.1:105258-106245	q1	q2	OK	85.4842	80.9883	-0.0779456	-0.242282	0.7984	0.9988	no
gene-GQ602_000039	gene-GQ602_000039	GQ602_000039	JAACLJ010000001.1:106964-107431	q1	q2	OK	34.619	34.2236	-0.0165718	-0.0283033	0.9694	0.9988	no
gene-GQ602_000040	gene-GQ602_000040	GQ602_000040	JAACLJ010000001.1:107994-109365	q1	q2	OK	26.0501	23.994	-0.118612	-0.326824	0.73755	0.9988	no
gene-GQ602_000041	gene-GQ602_000041	GQ602_000041	JAACLJ010000001.1:109549-111126	q1	q2	OK	47.0485	44.0483	-0.0950597	-0.284228	0.7743	0.9988	no
gene-GQ602_000042	gene-GQ602_000042	GQ602_000042	JAACLJ010000001.1:111922-113282	q1	q2	OK	44.7365	40.0623	-0.159207	-0.474094	0.6317	0.9988	no
gene-GQ602_000043	gene-GQ602_000043	GQ602_000043	JAACLJ010000001.1:113943-115483	q1	q2	OK	31.4124	26.5095	-0.244828	-0.717833	0.46155	0.9988	no
gene-GQ602_000044	gene-GQ602_000044	GQ602_000044	JAACLJ010000001.1:115998-119769	q1	q2	OK	26.2279	37.0743	0.499321	1.62702	0.10695	0.9988	no
gene-GQ602_000045	gene-GQ602_000045	GQ602_000045	JAACLJ010000001.1:120570-122258	q1	q2	OK	65.1918	57.2666	-0.186995	-0.59041	0.557	0.9988	no
gene-GQ602_000046	gene-GQ602_000046	GQ602_000046	JAACLJ010000001.1:122815-123287	q1	q2	OK	71.8534	73.686	0.0363329	0.0748156	0.93705	0.9988	no
gene-GQ602_000047	gene-GQ602_000047	GQ602_000047	JAACLJ010000001.1:123742-124311	q1	q2	OK	110.974	84.039	-0.401095	-1.14096	0.255	0.9988	no
gene-GQ602_000048	gene-GQ602_000048	GQ602_000048	JAACLJ010000001.1:125545-126215	q1	q2	OK	12.1233	12.7886	0.0770813	0.143346	0.88285	0.9988	no
gene-GQ602_000049	gene-GQ602_000049	GQ602_000049	JAACLJ010000001.1:126555-127785	q1	q2	OK	11.9793	15.3945	0.361871	0.887113	0.3745	0.9988	no
gene-GQ602_000050	gene-GQ602_000050	GQ602_000050	JAACLJ010000001.1:128115-129623	q1	q2	OK	45.0122	45.9157	0.0286729	0.0864435	0.9308	0.9988	no
gene-GQ602_000051	gene-GQ602_000051	GQ602_000051	JAACLJ010000001.1:130353-131745	q1	q2	OK	104.273	115.838	0.151748	0.504999	0.60835	0.9988	no
gene-GQ602_000052	gene-GQ602_000052	GQ602_000052	JAACLJ010000001.1:132265-133204	q1	q2	OK	74.7073	65.8082	-0.182983	-0.554474	0.58095	0.9988	no
gene-GQ602_000053	gene-GQ602_000053	GQ602_000053	JAACLJ010000001.1:134189-136466	q1	q2	OK	59.9991	52.3848	-0.195794	-0.650394	0.51375	0.9988	no
gene-GQ602_000054	gene-GQ602_000054	GQ602_000054	JAACLJ010000001.1:138150-141804	q1	q2	OK	94.5989	95.2708	0.01021	0.0309708	0.9755	0.9988	no
gene-GQ602_000055	gene-GQ602_000055	GQ602_000055	JAACLJ010000001.1:142178-144116	q1	q2	OK	154.823	122.687	-0.335638	-1.05887	0.2908	0.9988	no
gene-GQ602_000056	gene-GQ602_000056	GQ602_000056	JAACLJ010000001.1:145255-146862	q1	q2	OK	71.5702	68.7031	-0.0589832	-0.190772	0.8512	0.9988	no
gene-GQ602_000057	gene-GQ602_000057	GQ602_000057	JAACLJ010000001.1:147993-149068	q1	q2	OK	38.9356	37.4848	-0.0547835	-0.153266	0.8775	0.9988	no
gene-GQ602_000058	gene-GQ602_000058	GQ602_000058	JAACLJ010000001.1:149385-150298	q1	q2	OK	37.6911	27.3746	-0.461386	-1.21278	0.22495	0.9988	no
gene-GQ602_000059	gene-GQ602_000059	GQ602_000059	JAACLJ010000001.1:150695-152482	q1	q2	OK	61.1553	53.6481	-0.188951	-0.607118	0.543	0.9988	no
gene-GQ602_000060	gene-GQ602_000060	GQ602_000060	JAACLJ010000001.1:152518-153163	q1	q2	OK	131.171	131.856	0.00752209	0.0214866	0.98015	0.9988	no
gene-GQ602_000061	gene-GQ602_000061	GQ602_000061	JAACLJ010000001.1:154190-159177	q1	q2	OK	8.2651	10.8127	0.387616	1.12414	0.2567	0.9988	no
gene-GQ602_000062	gene-GQ602_000062	GQ602_000062	JAACLJ010000001.1:159447-163156	q1	q2	OK	33.7414	25.9614	-0.378152	-1.22863	0.21595	0.9988	no
gene-GQ602_000063	gene-GQ602_000063	GQ602_000063	JAACLJ010000001.1:165406-166626	q1	q2	OK	32.7033	28.5651	-0.195181	-0.538939	0.5868	0.9988	no
gene-GQ602_000064	gene-GQ602_000064	GQ602_000064	JAACLJ010000001.1:167653-169924	q1	q2	OK	41.5025	59.8428	0.52798	1.71444	0.08835	0.9988	no
gene-GQ602_000065	gene-GQ602_000065	GQ602_000065	JAACLJ010000001.1:170597-172284	q1	q2	OK	390.831	509.912	0.383702	0.967763	0.3265	0.9988	no
gene-GQ602_000066	gene-GQ602_000066	GQ602_000066	JAACLJ010000001.1:172375-173246	q1	q2	OK	53.9973	47.144	-0.195811	-0.460088	0.64555	0.9988	no
gene-GQ602_000067	gene-GQ602_000067	GQ602_000067	JAACLJ010000001.1:173549-174113	q1	q2	OK	20.0232	35.5568	0.828453	1.41548	0.16105	0.9988	no
gene-GQ602_000068	gene-GQ602_000068	GQ602_000068	JAACLJ010000001.1:174345-176160	q1	q2	OK	5.38746	7.52323	0.481748	0.883165	0.36875	0.9988	no
gene-GQ602_000069	gene-GQ602_000069	GQ602_000069	JAACLJ010000001.1:176737-177262	q1	q2	OK	1441.72	1381.97	-0.0610716	-0.18825	0.85155	0.9988	no
gene-GQ602_000070	gene-GQ602_000070	GQ602_000070	JAACLJ010000001.1:177766-179701	q1	q2	OK	24.6087	23.1078	-0.0907934	-0.269764	0.7768	0.9988	no
gene-GQ602_000071	gene-GQ602_000071	GQ602_000071	JAACLJ010000001.1:181018-182999	q1	q2	OK	35.2979	35.8859	0.0238366	0.0728476	0.9426	0.9988	no
gene-GQ602_000072	gene-GQ602_000072	GQ602_000072	JAACLJ010000001.1:184050-187384	q1	q2	OK	54.1266	52.5959	-0.0413867	-0.13833	0.8889	0.9988	no
gene-GQ602_000073	gene-GQ602_000073	GQ602_000073	JAACLJ010000001.1:188038-188369	q1	q2	OK	85.4061	60.2709	-0.502878	-0.931836	0.35325	0.9988	no
gene-GQ602_000074	gene-GQ602_000074	GQ602_000074	JAACLJ010000001.1:188525-190412	q1	q2	OK	39.5782	36.7581	-0.106642	-0.326531	0.74615	0.9988	no
gene-GQ602_000075	gene-GQ602_000075	GQ602_000075	JAACLJ010000001.1:191113-197785	q1	q2	OK	64.3	63.3124	-0.022332	-0.0693417	0.9449	0.9988	no
gene-GQ602_000076	gene-GQ602_000076	GQ602_000076	JAACLJ010000001.1:199327-200955	q1	q2	OK	49.7576	51.3571	0.0456467	0.140346	0.8904	0.9988	no
gene-GQ602_000077	gene-GQ602_000077	GQ602_000077	JAACLJ010000001.1:201391-202347	q1	q2	OK	253.742	263.576	0.0548575	0.178428	0.85585	0.9988	no
gene-GQ602_000078	gene-GQ602_000078	GQ602_000078	JAACLJ010000001.1:202636-204427	q1	q2	OK	490.985	544.255	0.148605	0.396424	0.6866	0.9988	no
gene-GQ602_000079	gene-GQ602_000079	GQ602_000079	JAACLJ010000001.1:233108-234249	q1	q2	OK	399.31	464.933	0.219514	0.654249	0.51555	0.9988	no
gene-GQ602_000080	gene-GQ602_000080	GQ602_000080	JAACLJ010000001.1:275466-277287	q1	q2	OK	249.803	273.876	0.132734	0.407346	0.67795	0.9988	no
gene-GQ602_000081	gene-GQ602_000081	GQ602_000081	JAACLJ010000001.1:277792-279463	q1	q2	OK	165.954	154.626	-0.102	-0.327346	0.73765	0.9988	no
gene-GQ602_000082	gene-GQ602_000082	GQ602_000082	JAACLJ010000001.1:349829-351712	q1	q2	OK	166.658	216.094	0.374768	1.23233	0.21435	0.9988	no
gene-GQ602_000083	gene-GQ602_000083	GQ602_000083	JAACLJ010000001.1:351925-353071	q1	q2	OK	408.784	523.388	0.356542	1.19193	0.23355	0.9988	no
gene-GQ602_000084	gene-GQ602_000084	GQ602_000084	JAACLJ010000001.1:401222-402797	q1	q2	OK	453.959	536.588	0.241254	0.700658	0.484	0.9988	no
gene-GQ602_000085	gene-GQ602_000085	GQ602_000085	JAACLJ010000001.1:434782-435289	q1	q2	OK	2601.68	4493.96	0.788542	1.9365	0.05975	0.9988	no
gene-GQ602_000086	gene-GQ602_000086	GQ602_000086	JAACLJ010000001.1:435509-436043	q1	q2	OK	1028.6	863.63	-0.25219	-0.79779	0.41825	0.9988	no
gene-GQ602_000087	gene-GQ602_000087	GQ602_000087	JAACLJ010000001.1:533532-536994	q1	q2	OK	213.554	232.467	0.122427	0.315865	0.7501	0.9988	no
gene-GQ602_000088	gene-GQ602_000088	GQ602_000088	JAACLJ010000001.1:590462-592917	q1	q2	OK	156.57	143.818	-0.122571	-0.375453	0.70645	0.9988	no
gene-GQ602_000089	gene-GQ602_000089	GQ602_000089	JAACLJ010000001.1:593177-594964	q1	q2	OK	676.593	570.413	-0.24628	-0.575532	0.55865	0.9988	no
gene-GQ602_000090	gene-GQ602_000090	GQ602_000090	JAACLJ010000001.1:674309-679331	q1	q2	OK	44.2371	46.1988	0.0625962	0.208582	0.83395	0.9988	no
gene-GQ602_000091	gene-GQ602_000091	GQ602_000091	JAACLJ010000001.1:690208-692803	q1	q2	OK	215.549	250.658	0.217702	0.681964	0.495	0.9988	no
gene-GQ602_000092	gene-GQ602_000092	GQ602_000092	JAACLJ010000001.1:715387-717010	q1	q2	OK	114.238	139.768	0.290994	0.954472	0.3365	0.9988	no
gene-GQ602_000093	gene-GQ602_000093	GQ602_000093	JAACLJ010000001.1:717806-718951	q1	q2	OK	405.127	433.505	0.0976743	0.298262	0.76385	0.9988	no
gene-GQ602_000094	gene-GQ602_000094	GQ602_000094	JAACLJ010000001.1:832346-833843	q1	q2	OK	77.8812	76.8006	-0.0201582	-0.0643385	0.95005	0.9988	no
gene-GQ602_000095	gene-GQ602_000095	GQ602_000095	JAACLJ010000001.1:834258-835609	q1	q2	OK	114.461	104.212	-0.135337	-0.450434	0.6536	0.9988	no
gene-GQ602_000096	gene-GQ602_000096	GQ602_000096	JAACLJ010000001.1:836754-839405	q1	q2	OK	170.863	189.074	0.146114	0.427777	0.66375	0.9988	no
gene-GQ602_000097	gene-GQ602_000097	GQ602_000097	JAACLJ010000001.1:839581-840211	q1	q2	OK	70.1643	71.6757	0.0307468	0.0853387	0.93355	0.9988	no
gene-GQ602_000098	gene-GQ602_000098	GQ602_000098	JAACLJ010000001.1:840622-841558	q1	q2	OK	149.277	149.005	-0.0026269	-0.00874336	0.9933	0.9988	no
gene-GQ602_000099	gene-GQ602_000099	GQ602_000099	JAACLJ010000001.1:842072-844574	q1	q2	OK	51.3176	47.1473	-0.122278	-0.384697	0.69765	0.9988	no
gene-GQ602_000100	gene-GQ602_000100	GQ602_000100	JAACLJ010000001.1:845832-847392	q1	q2	OK	214.546	242.306	0.175543	0.560546	0.56915	0.9988	no
gene-GQ602_000101	gene-GQ602_000101	GQ602_000101	JAACLJ010000001.1:848199-848737	q1	q2	OK	140.234	159.155	0.182601	0.503991	0.60995	0.9988	no
gene-GQ602_000102	gene-GQ602_000102	GQ602_000102	JAACLJ010000001.1:848886-851172	q1	q2	OK	58.8639	58.9118	0.00117254	0.00389988	0.99745	0.9988	no
gene-GQ602_000103	gene-GQ602_000103	GQ602_000103	JAACLJ010000001.1:851967-853341	q1	q2	OK	79.8227	75.0984	-0.0880185	-0.27477	0.7797	0.9988	no
gene-GQ602_000104	gene-GQ602_000104	GQ602_000104	JAACLJ010000001.1:853602-855026	q1	q2	OK	73.2829	66.5378	-0.139302	-0.430992	0.6671	0.9988	no
gene-GQ602_000105	gene-GQ602_000105	GQ602_000105	JAACLJ010000001.1:855237-857499	q1	q2	OK	34.1804	26.7027	-0.356184	-1.09278	0.2837	0.9988	no
gene-GQ602_000106	gene-GQ602_000106	GQ602_000106	JAACLJ010000001.1:857707-858776	q1	q2	OK	56.8867	42.9308	-0.406078	-1.18778	0.23175	0.9988	no
gene-GQ602_000107	gene-GQ602_000107	GQ602_000107	JAACLJ010000001.1:859570-861628	q1	q2	OK	1764.57	2429.22	0.461177	0.793664	0.42585	0.9988	no
gene-GQ602_000108	gene-GQ602_000108	GQ602_000108	JAACLJ010000001.1:862270-863140	q1	q2	OK	119.416	131.853	0.142934	0.43897	0.6631	0.9988	no
gene-GQ602_000109	gene-GQ602_000109	GQ602_000109	JAACLJ010000001.1:863707-865685	q1	q2	OK	42.8452	39.511	-0.116881	-0.361547	0.71255	0.9988	no
gene-GQ602_000110	gene-GQ602_000110	GQ602_000110	JAACLJ010000001.1:866528-867583	q1	q2	OK	320.394	287.444	-0.156564	-0.519415	0.59795	0.9988	no
gene-GQ602_000111	gene-GQ602_000111	GQ602_000111	JAACLJ010000001.1:868536-869656	q1	q2	OK	626.958	549.577	-0.190048	-0.521033	0.5976	0.9988	no
gene-GQ602_000112	gene-GQ602_000112	GQ602_000112	JAACLJ010000001.1:872022-874200	q1	q2	OK	56.2113	61.5421	0.130714	0.433712	0.6608	0.9988	no
gene-GQ602_000113	gene-GQ602_000113	GQ602_000113	JAACLJ010000001.1:876363-880301	q1	q2	OK	77.9114	79.5381	0.0298115	0.0922771	0.92295	0.9988	no
gene-GQ602_000114	gene-GQ602_000114	GQ602_000114	JAACLJ010000001.1:880837-883369	q1	q2	OK	54.163	50.8364	-0.0914482	-0.30386	0.7608	0.9988	no
gene-GQ602_000115	gene-GQ602_000115	GQ602_000115	JAACLJ010000001.1:883461-884683	q1	q2	OK	248.162	261.176	0.0737387	0.246009	0.80065	0.9988	no
gene-GQ602_000116	gene-GQ602_000116	GQ602_000116	JAACLJ010000001.1:885149-886635	q1	q2	OK	65.3813	59.2948	-0.140972	-0.437611	0.65625	0.9988	no
gene-GQ602_000117	gene-GQ602_000117	GQ602_000117	JAACLJ010000001.1:886712-889126	q1	q2	OK	39.4164	44.7154	0.181977	0.571776	0.5693	0.9988	no
gene-GQ602_000118	gene-GQ602_000118	GQ602_000118	JAACLJ010000001.1:889872-891432	q1	q2	OK	45.7883	43.3976	-0.0773649	-0.230559	0.8183	0.9988	no
gene-GQ602_000119	gene-GQ602_000119	GQ602_000119	JAACLJ010000001.1:891637-892347	q1	q2	OK	161.03	220.629	0.454292	1.33503	0.1816	0.9988	no
gene-GQ602_000120	gene-GQ602_000120	GQ602_000120	JAACLJ010000001.1:893295-894699	q1	q2	OK	68.3187	71.3144	0.0619128	0.192034	0.84555	0.9988	no
gene-GQ602_000121	gene-GQ602_000121	GQ602_000121	JAACLJ010000001.1:895011-896739	q1	q2	OK	84.8918	80.8666	-0.0700817	-0.228339	0.8137	0.9988	no
gene-GQ602_000122	gene-GQ602_000122	GQ602_000122	JAACLJ010000001.1:897041-900138	q1	q2	OK	36.2837	34.4806	-0.0735379	-0.234732	0.80925	0.9988	no
gene-GQ602_000123	gene-GQ602_000123	GQ602_000123	JAACLJ010000001.1:901127-902090	q1	q2	OK	112.145	103.26	-0.119092	-0.378567	0.70525	0.9988	no
gene-GQ602_000124	gene-GQ602_000124	GQ602_000124	JAACLJ010000001.1:902379-903169	q1	q2	OK	174.844	194.139	0.151017	0.47654	0.63575	0.9988	no
gene-GQ602_000125	gene-GQ602_000125	GQ602_000125	JAACLJ010000001.1:903350-904788	q1	q2	OK	137.011	157.723	0.20311	0.678886	0.4984	0.9988	no
gene-GQ602_000126	gene-GQ602_000126	GQ602_000126	JAACLJ010000001.1:941403-944224	q1	q2	OK	69.0656	69.0513	-0.00029923	-0.00100142	0.9978	0.9988	no
gene-GQ602_000127	gene-GQ602_000127	GQ602_000127	JAACLJ010000001.1:945123-946799	q1	q2	OK	82.7769	87.959	0.0876046	0.290689	0.76815	0.9988	no
gene-GQ602_000128	gene-GQ602_000128	GQ602_000128	JAACLJ010000001.1:950170-951005	q1	q2	OK	126.324	111.775	-0.176533	-0.543189	0.59185	0.9988	no
gene-GQ602_000129	gene-GQ602_000129	GQ602_000129	JAACLJ010000001.1:951233-954184	q1	q2	OK	83.9752	84.5476	0.00980062	0.031222	0.97225	0.9988	no
gene-GQ602_000130	gene-GQ602_000130	GQ602_000130	JAACLJ010000001.1:954745-955156	q1	q2	OK	283.327	321.374	0.181787	0.449546	0.65195	0.9988	no
gene-GQ602_000131	gene-GQ602_000131	GQ602_000131	JAACLJ010000001.1:955965-956359	q1	q2	OK	1162.64	1193.01	0.0372	0.11812	0.90865	0.9988	no
gene-GQ602_000132	gene-GQ602_000132	GQ602_000132	JAACLJ010000001.1:956663-959696	q1	q2	OK	47.3413	39.937	-0.245372	-0.803757	0.4199	0.9988	no
gene-GQ602_000133	gene-GQ602_000133	GQ602_000133	JAACLJ010000001.1:960440-963003	q1	q2	OK	49.4169	58.654	0.247225	0.812881	0.415	0.9988	no
gene-GQ602_000134	gene-GQ602_000134	GQ602_000134	JAACLJ010000001.1:963557-966118	q1	q2	OK	78.4605	85.0979	0.117157	0.389258	0.6956	0.9988	no
gene-GQ602_000135	gene-GQ602_000135	GQ602_000135	JAACLJ010000001.1:967671-969780	q1	q2	OK	22.0293	26.1351	0.246563	0.733327	0.46025	0.9988	no
gene-GQ602_000136	gene-GQ602_000136	GQ602_000136	JAACLJ010000001.1:969996-972645	q1	q2	OK	19.5907	22.6476	0.209185	0.622297	0.53525	0.9988	no
gene-GQ602_000137	gene-GQ602_000137	GQ602_000137	JAACLJ010000001.1:973884-974724	q1	q2	OK	223.113	228.118	0.0320077	0.10706	0.9152	0.9988	no
gene-GQ602_000138	gene-GQ602_000138	GQ602_000138	JAACLJ010000001.1:975355-977736	q1	q2	OK	84.3269	84.8256	0.00850634	0.0282937	0.9771	0.9988	no
gene-GQ602_000139	gene-GQ602_000139	GQ602_000139	JAACLJ010000001.1:978292-978860	q1	q2	OK	1380.99	1336.76	-0.0469706	-0.157002	0.8727	0.9988	no
gene-GQ602_000140	gene-GQ602_000140	GQ602_000140	JAACLJ010000001.1:986453-987836	q1	q2	OK	2.10262	3.23836	0.623074	0.991348	0.3368	0.9988	no
gene-GQ602_000141	gene-GQ602_000141	GQ602_000141	JAACLJ010000001.1:988497-990420	q1	q2	OK	228.171	248.162	0.121168	0.355806	0.71925	0.9988	no
gene-GQ602_000142	gene-GQ602_000142	GQ602_000142	JAACLJ010000001.1:990824-992729	q1	q2	OK	162.941	166.607	0.0321023	0.107444	0.9149	0.9988	no
gene-GQ602_000143	gene-GQ602_000143	GQ602_000143	JAACLJ010000001.1:993246-994219	q1	q2	OK	114.532	99.6739	-0.200459	-0.630564	0.52395	0.9988	no
gene-GQ602_000144	gene-GQ602_000144	GQ602_000144	JAACLJ010000001.1:996516-1002464	q1	q2	OK	59.0284	56.7457	-0.0568988	-0.168973	0.8615	0.9988	no
gene-GQ602_000145	gene-GQ602_000145	GQ602_000145	JAACLJ010000001.1:1005500-1007585	q1	q2	OK	29.0294	30.5008	0.0713299	0.21316	0.83095	0.9988	no
gene-GQ602_000146	gene-GQ602_000146	GQ602_000146	JAACLJ010000001.1:1008263-1012101	q1	q2	OK	36.93	32.0264	-0.205533	-0.685446	0.492	0.9988	no
gene-GQ602_000147	gene-GQ602_000147	GQ602_000147	JAACLJ010000001.1:1014604-1015912	q1	q2	OK	154.279	152.82	-0.0137011	-0.0458929	0.96125	0.9988	no
gene-GQ602_000148	gene-GQ602_000148	GQ602_000148	JAACLJ010000001.1:1017154-1019572	q1	q2	OK	36.6629	26.8907	-0.447212	-1.3602	0.1762	0.9988	no
gene-GQ602_000149	gene-GQ602_000149	GQ602_000149	JAACLJ010000001.1:1020523-1022158	q1	q2	OK	31.304	27.9961	-0.161122	-0.479779	0.6258	0.9988	no
gene-GQ602_000150	gene-GQ602_000150	GQ602_000150	JAACLJ010000001.1:1022199-1024237	q1	q2	OK	18.9787	14.9898	-0.340404	-0.614545	0.53935	0.9988	no
gene-GQ602_000151	gene-GQ602_000151	GQ602_000151	JAACLJ010000001.1:1025033-1026610	q1	q2	OK	73.6805	82.3118	0.159817	0.487458	0.62515	0.9988	no
gene-GQ602_000152	gene-GQ602_000152	GQ602_000152	JAACLJ010000001.1:1028767-1032774	q1	q2	OK	114.618	118.066	0.0427617	0.132042	0.89275	0.9988	no
gene-GQ602_000153	gene-GQ602_000153	GQ602_000153	JAACLJ010000001.1:1033753-1034216	q1	q2	OK	43.1536	19.7719	-1.12603	-1.98764	0.058	0.9988	no
gene-GQ602_000154	gene-GQ602_000154	GQ602_000154	JAACLJ010000001.1:1035440-1037510	q1	q2	OK	11.6297	7.50823	-0.63127	-1.54926	0.123	0.9988	no
