test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
gene-XA68_10015	gene-XA68_10015	XA68_10015	LAZP02000001.1:49357-50320	q1	q2	OK	10.9662	11.8474	0.111515	0.215922	0.8267	0.998285	no
gene-XA68_10016	gene-XA68_10016	XA68_10016	LAZP02000001.1:54317-55491	q1	q2	NOTEST	0.449061	1.15457	1.36237	0	1	1	no
gene-XA68_10017	gene-XA68_10017	XA68_10017	LAZP02000001.1:56197-57287	q1	q2	NOTEST	0.162698	0	-inf	0	1	1	no
gene-XA68_10018	gene-XA68_10018	XA68_10018	LAZP02000001.1:60918-62274	q1	q2	NOTEST	0.363666	0.117399	-1.63119	0	1	1	no
gene-XA68_10019	gene-XA68_10019	XA68_10019	LAZP02000001.1:63626-64415	q1	q2	OK	1.72897	0	-inf	-nan	0.0042	0.7861	no
gene-XA68_10020	gene-XA68_10020	XA68_10020	LAZP02000001.1:64994-65506	q1	q2	OK	165.96	163.925	-0.0177981	-0.0437644	0.96545	0.998285	no
gene-XA68_10021	gene-XA68_10021	XA68_10021	LAZP02000001.1:67310-67967	q1	q2	OK	57.0019	66.0775	0.213149	0.515171	0.60265	0.998285	no
gene-XA68_10022	gene-XA68_10022	XA68_10022	LAZP02000001.1:4155-5479	q1	q2	OK	23.7633	18.579	-0.355062	-0.868889	0.38295	0.998285	no
gene-XA68_10023	gene-XA68_10023	XA68_10023	LAZP02000001.1:68272-69004	q1	q2	OK	76.6298	54.2233	-0.498994	-1.33136	0.17955	0.998285	no
gene-XA68_10024	gene-XA68_10024	XA68_10024	LAZP02000001.1:70539-71343	q1	q2	OK	125.967	135.855	0.109019	0.329357	0.73425	0.998285	no
gene-XA68_10025	gene-XA68_10025	XA68_10025	LAZP02000001.1:72485-77327	q1	q2	OK	60.8836	79.794	0.390228	1.14717	0.25655	0.998285	no
gene-XA68_10026	gene-XA68_10026	XA68_10026	LAZP02000001.1:78584-79683	q1	q2	OK	60.2164	70.8455	0.234521	0.707276	0.47735	0.998285	no
gene-XA68_10027	gene-XA68_10027	XA68_10027	LAZP02000001.1:81536-82682	q1	q2	OK	158.035	188.631	0.255323	0.800663	0.4143	0.998285	no
gene-XA68_10028	gene-XA68_10028	XA68_10028	LAZP02000001.1:83685-84462	q1	q2	OK	46.0351	50.565	0.135406	0.361055	0.7162	0.998285	no
gene-XA68_10029	gene-XA68_10029	XA68_10029	LAZP02000001.1:84565-84983	q1	q2	OK	24.1552	15.2007	-0.668196	-0.706768	0.4877	0.998285	no
gene-XA68_10030	gene-XA68_10030	XA68_10030	LAZP02000001.1:85450-88124	q1	q2	OK	16.9252	17.4878	0.0471718	0.135714	0.89045	0.998285	no
gene-XA68_10031	gene-XA68_10031	XA68_10031	LAZP02000001.1:89964-90836	q1	q2	OK	106.48	54.872	-0.956433	-2.61893	0.0106	0.968914	no
gene-XA68_10032	gene-XA68_10032	XA68_10032	LAZP02000001.1:90875-91502	q1	q2	OK	85.2983	51.337	-0.732519	-1.93807	0.0494	0.998285	no
gene-XA68_10033	gene-XA68_10033	XA68_10033	LAZP02000001.1:5971-7052	q1	q2	OK	21.5656	29.0492	0.429764	0.989187	0.32255	0.998285	no
gene-XA68_10034	gene-XA68_10034	XA68_10034	LAZP02000001.1:92054-92741	q1	q2	OK	101.014	88.0697	-0.197835	-0.564023	0.5665	0.998285	no
gene-XA68_10035	gene-XA68_10035	XA68_10035	LAZP02000001.1:95000-95267	q1	q2	OK	1.79083	1.99273	0.154118	0.0531436	0.68035	0.998285	no
gene-XA68_10036	gene-XA68_10036	XA68_10036	LAZP02000001.1:96966-98825	q1	q2	OK	19.9169	24.3737	0.291337	0.797083	0.423	0.998285	no
gene-XA68_10037	gene-XA68_10037	XA68_10037	LAZP02000001.1:99057-100533	q1	q2	OK	28.833	23.2228	-0.312183	-0.8044	0.41305	0.998285	no
gene-XA68_10038	gene-XA68_10038	XA68_10038	LAZP02000001.1:100758-101574	q1	q2	OK	185.09	192.456	0.0562968	0.17612	0.85875	0.998285	no
gene-XA68_10039	gene-XA68_10039	XA68_10039	LAZP02000001.1:102047-103538	q1	q2	OK	31.1355	38.6135	0.310545	0.898323	0.3666	0.998285	no
gene-XA68_10040	gene-XA68_10040	XA68_10040	LAZP02000001.1:103956-106446	q1	q2	OK	9.76768	9.00504	-0.117283	-0.290516	0.7692	0.998285	no
gene-XA68_10041	gene-XA68_10041	XA68_10041	LAZP02000001.1:108682-108979	q1	q2	OK	104.636	34.0369	-1.6202	-2.34824	0.0315	0.998285	no
gene-XA68_10042	gene-XA68_10042	XA68_10042	LAZP02000001.1:110595-112913	q1	q2	OK	451.589	641.235	0.505844	1.28987	0.192	0.998285	no
gene-XA68_10043	gene-XA68_10043	XA68_10043	LAZP02000001.1:114427-116797	q1	q2	OK	109.494	116.628	0.0910594	0.274335	0.77945	0.998285	no
gene-XA68_10044	gene-XA68_10044	XA68_10044	LAZP02000001.1:7259-9293	q1	q2	OK	65.666	65.1779	-0.0107628	-0.0340141	0.9724	0.998285	no
gene-XA68_10045	gene-XA68_10045	XA68_10045	LAZP02000001.1:117702-120294	q1	q2	OK	57.6553	68.1006	0.240215	0.75337	0.4489	0.998285	no
gene-XA68_10046	gene-XA68_10046	XA68_10046	LAZP02000001.1:121766-123209	q1	q2	OK	102.572	113.023	0.139989	0.441708	0.6543	0.998285	no
gene-XA68_10047	gene-XA68_10047	XA68_10047	LAZP02000001.1:123775-125730	q1	q2	OK	105.523	64.1891	-0.717154	-2.25002	0.02625	0.998285	no
gene-XA68_10048	gene-XA68_10048	XA68_10048	LAZP02000001.1:126923-129637	q1	q2	OK	88.2872	97.973	0.150179	0.460245	0.6409	0.998285	no
gene-XA68_10049	gene-XA68_10049	XA68_10049	LAZP02000001.1:130409-131666	q1	q2	OK	236.92	313.742	0.405181	1.23003	0.2189	0.998285	no
gene-XA68_10050	gene-XA68_10050	XA68_10050	LAZP02000001.1:132466-134065	q1	q2	OK	53.4592	46.7288	-0.194125	-0.599293	0.5472	0.998285	no
gene-XA68_10051	gene-XA68_10051	XA68_10051	LAZP02000001.1:135952-136782	q1	q2	OK	161.751	133.348	-0.278583	-0.874428	0.3753	0.998285	no
gene-XA68_10052	gene-XA68_10052	XA68_10052	LAZP02000001.1:137802-141208	q1	q2	OK	30.9728	28.0423	-0.143397	-0.446376	0.6524	0.998285	no
gene-XA68_10053	gene-XA68_10053	XA68_10053	LAZP02000001.1:143252-144863	q1	q2	OK	57.935	59.0153	0.0266555	0.0825142	0.93365	0.998285	no
gene-XA68_10054	gene-XA68_10054	XA68_10054	LAZP02000001.1:145530-146750	q1	q2	OK	90.2922	97.2803	0.107546	0.331555	0.73755	0.998285	no
gene-XA68_10055	gene-XA68_10055	XA68_10055	LAZP02000001.1:9386-11722	q1	q2	OK	2.97471	3.62736	0.286171	0.437468	0.662	0.998285	no
gene-XA68_10056	gene-XA68_10056	XA68_10056	LAZP02000001.1:148707-149688	q1	q2	OK	29.6479	30.1165	0.0226255	0.0538906	0.95745	0.998285	no
gene-XA68_10057	gene-XA68_10057	XA68_10057	LAZP02000001.1:150185-153575	q1	q2	OK	31.3224	38.4789	0.296875	0.935633	0.34725	0.998285	no
gene-XA68_10058	gene-XA68_10058	XA68_10058	LAZP02000001.1:154190-155335	q1	q2	OK	267.035	257.192	-0.0541828	-0.165593	0.8682	0.998285	no
gene-XA68_10059	gene-XA68_10059	XA68_10059	LAZP02000001.1:156044-156750	q1	q2	OK	174.509	166.886	-0.0644365	-0.192181	0.8476	0.998285	no
gene-XA68_10060	gene-XA68_10060	XA68_10060	LAZP02000001.1:158079-161899	q1	q2	OK	50.7303	47.1595	-0.105299	-0.323061	0.74285	0.998285	no
gene-XA68_10061	gene-XA68_10061	XA68_10061	LAZP02000001.1:165516-167359	q1	q2	OK	22.7107	22.8563	0.00922045	0.0244945	0.9791	0.998285	no
gene-XA68_10062	gene-XA68_10062	XA68_10062	LAZP02000001.1:13656-14766	q1	q2	OK	36.8673	29.6276	-0.315402	-0.782335	0.42555	0.998285	no
gene-XA68_10063	gene-XA68_10063	XA68_10063	LAZP02000001.1:15376-16033	q1	q2	OK	64.5295	64.7742	0.00546084	0.0140039	0.99135	0.998285	no
gene-XA68_10064	gene-XA68_10064	XA68_10064	LAZP02000001.1:16597-19019	q1	q2	OK	29.8516	27.6731	-0.10932	-0.324576	0.7439	0.998285	no
gene-XA68_10065	gene-XA68_10065	XA68_10065	LAZP02000010.1:85552-86825	q1	q2	OK	138.82	134.066	-0.0502721	-0.158341	0.8688	0.998285	no
gene-XA68_10066	gene-XA68_10066	XA68_10066	LAZP02000010.1:89023-91092	q1	q2	OK	110.344	92.2716	-0.25805	-0.810711	0.41285	0.998285	no
gene-XA68_10067	gene-XA68_10067	XA68_10067	LAZP02000010.1:91613-95671	q1	q2	OK	10.3641	16.7868	0.69574	2.04431	0.0407	0.998285	no
gene-XA68_10068	gene-XA68_10068	XA68_10068	LAZP02000010.1:96368-98398	q1	q2	OK	34.8227	30.8996	-0.172436	-0.510347	0.6043	0.998285	no
gene-XA68_10069	gene-XA68_10069	XA68_10069	LAZP02000010.1:437-2195	q1	q2	OK	90.0215	89.6425	-0.00608735	-0.0191699	0.9833	0.998285	no
gene-XA68_10070	gene-XA68_10070	XA68_10070	LAZP02000010.1:2792-4576	q1	q2	OK	332.428	539.349	0.698175	1.87535	0.06075	0.998285	no
gene-XA68_10071	gene-XA68_10071	XA68_10071	LAZP02000010.1:5213-7658	q1	q2	OK	33.7688	28.9622	-0.221521	-0.692994	0.4772	0.998285	no
gene-XA68_10072	gene-XA68_10072	XA68_10072	LAZP02000010.1:7975-9010	q1	q2	OK	124.999	116.176	-0.105596	-0.270148	0.7891	0.998285	no
gene-XA68_10073	gene-XA68_10073	XA68_10073	LAZP02000010.1:10062-13277	q1	q2	OK	172.747	183.321	0.0857123	0.259209	0.7896	0.998285	no
gene-XA68_10074	gene-XA68_10074	XA68_10074	LAZP02000010.1:13987-14819	q1	q2	OK	80.6756	78.3215	-0.0427243	-0.120893	0.90465	0.998285	no
gene-XA68_10075	gene-XA68_10075	XA68_10075	LAZP02000010.1:15050-18736	q1	q2	OK	20.5994	27.9716	0.441358	1.38993	0.1693	0.998285	no
gene-XA68_10076	gene-XA68_10076	XA68_10076	LAZP02000010.1:19102-21058	q1	q2	OK	17.0953	21.1519	0.307185	0.87217	0.3802	0.998285	no
gene-XA68_10077	gene-XA68_10077	XA68_10077	LAZP02000010.1:21200-22691	q1	q2	OK	17.0368	17.407	0.0310136	0.0769862	0.9382	0.998285	no
gene-XA68_10078	gene-XA68_10078	XA68_10078	LAZP02000010.1:23544-23927	q1	q2	OK	45.0362	23.0294	-0.967607	-1.19106	0.24815	0.998285	no
gene-XA68_10079	gene-XA68_10079	XA68_10079	LAZP02000010.1:24428-25623	q1	q2	OK	62.3315	59.9989	-0.055025	-0.162801	0.8697	0.998285	no
gene-XA68_10080	gene-XA68_10080	XA68_10080	LAZP02000010.1:25985-27976	q1	q2	OK	21.7763	14.0962	-0.627453	-1.59963	0.1085	0.998285	no
gene-XA68_10081	gene-XA68_10081	XA68_10081	LAZP02000010.1:28136-29035	q1	q2	OK	231.545	227.731	-0.0239575	-0.0743716	0.94	0.998285	no
gene-XA68_10082	gene-XA68_10082	XA68_10082	LAZP02000010.1:29336-30266	q1	q2	OK	55.6181	50.9027	-0.127812	-0.349306	0.72615	0.998285	no
gene-XA68_10083	gene-XA68_10083	XA68_10083	LAZP02000010.1:30553-31570	q1	q2	OK	128.282	128.547	0.00297904	0.00928203	0.99	0.998285	no
gene-XA68_10084	gene-XA68_10084	XA68_10084	LAZP02000010.1:32353-33612	q1	q2	OK	282.484	265.726	-0.088229	-0.264206	0.7906	0.998285	no
gene-XA68_10085	gene-XA68_10085	XA68_10085	LAZP02000010.1:35111-38084	q1	q2	OK	58.9323	82.4787	0.484963	1.49542	0.13615	0.998285	no
gene-XA68_10086	gene-XA68_10086	XA68_10086	LAZP02000010.1:39054-39514	q1	q2	OK	281.344	243.142	-0.210538	-0.564476	0.5667	0.998285	no
gene-XA68_10087	gene-XA68_10087	XA68_10087	LAZP02000010.1:39957-41998	q1	q2	OK	11.9098	11.1213	-0.098822	-0.227006	0.8195	0.998285	no
gene-XA68_10088	gene-XA68_10088	XA68_10088	LAZP02000010.1:43057-43741	q1	q2	OK	25.8943	19.7941	-0.387567	-0.705287	0.4768	0.998285	no
gene-XA68_10089	gene-XA68_10089	XA68_10089	LAZP02000010.1:43945-48225	q1	q2	OK	25.577	26.4616	0.0490527	0.154877	0.8759	0.998285	no
gene-XA68_10090	gene-XA68_10090	XA68_10090	LAZP02000010.1:49180-50372	q1	q2	OK	52.2129	49.5912	-0.0743217	-0.21155	0.82865	0.998285	no
gene-XA68_10091	gene-XA68_10091	XA68_10091	LAZP02000010.1:50869-52271	q1	q2	OK	30.2925	40.8744	0.432238	1.12911	0.2537	0.998285	no
gene-XA68_10092	gene-XA68_10092	XA68_10092	LAZP02000010.1:52306-52914	q1	q2	OK	47.4815	43.435	-0.128506	-0.268516	0.78875	0.998285	no
gene-XA68_10093	gene-XA68_10093	XA68_10093	LAZP02000010.1:54204-56112	q1	q2	OK	6.09602	6.1166	0.0048617	0.00968456	0.9838	0.998285	no
gene-XA68_10094	gene-XA68_10094	XA68_10094	LAZP02000010.1:57178-58892	q1	q2	OK	48.5555	36.3733	-0.416757	-1.24995	0.2188	0.998285	no
gene-XA68_10095	gene-XA68_10095	XA68_10095	LAZP02000010.1:60306-63093	q1	q2	OK	84.8982	66.9959	-0.341662	-1.05525	0.2914	0.998285	no
gene-XA68_10096	gene-XA68_10096	XA68_10096	LAZP02000010.1:63618-64618	q1	q2	OK	92.5265	90.5173	-0.0316737	-0.0903833	0.9305	0.998285	no
gene-XA68_10097	gene-XA68_10097	XA68_10097	LAZP02000010.1:65513-68045	q1	q2	OK	136.87	152.338	0.154468	0.452167	0.64935	0.998285	no
gene-XA68_10098	gene-XA68_10098	XA68_10098	LAZP02000010.1:71522-71868	q1	q2	OK	16.6691	0	-inf	-nan	0.00065	0.268929	no
gene-XA68_10099	gene-XA68_10099	XA68_10099	LAZP02000010.1:72277-73405	q1	q2	OK	59.8851	34.4555	-0.79746	-2.04582	0.0417	0.998285	no
gene-XA68_10100	gene-XA68_10100	XA68_10100	LAZP02000010.1:75503-77223	q1	q2	OK	124.985	140.752	0.171399	0.526644	0.59815	0.998285	no
gene-XA68_10101	gene-XA68_10101	XA68_10101	LAZP02000010.1:78198-79848	q1	q2	OK	2.68149	1.49076	-0.846991	-1.07959	0.29405	0.998285	no
gene-XA68_10102	gene-XA68_10102	XA68_10102	LAZP02000010.1:82042-85003	q1	q2	OK	28.5338	25.7187	-0.149854	-0.467542	0.63645	0.998285	no
gene-XA68_10103	gene-XA68_10103	XA68_10103	LAZP02000100.1:858-2842	q1	q2	OK	13.1648	13.5834	0.0451629	0.117208	0.9035	0.998285	no
gene-XA68_10104	gene-XA68_10104	XA68_10104	LAZP02000100.1:4196-5542	q1	q2	OK	12.8171	8.89482	-0.527034	-1.03555	0.30545	0.998285	no
gene-XA68_10105	gene-XA68_10105	XA68_10105	LAZP02000100.1:7181-9155	q1	q2	OK	21.6626	22.1409	0.0315042	0.0878531	0.928	0.998285	no
gene-XA68_10106	gene-XA68_10106	XA68_10106	LAZP02000100.1:9584-10403	q1	q2	OK	48.3595	42.9816	-0.17008	-0.423553	0.6674	0.998285	no
gene-XA68_10107	gene-XA68_10107	XA68_10107	LAZP02000100.1:10802-12607	q1	q2	OK	88.4907	110.6	0.321759	1.01105	0.31045	0.998285	no
gene-XA68_10108	gene-XA68_10108	XA68_10108	LAZP02000100.1:13395-15435	q1	q2	OK	7.03666	7.98638	0.182652	0.303572	0.76295	0.998285	no
gene-XA68_10109	gene-XA68_10109	XA68_10109	LAZP02000100.1:16008-16804	q1	q2	OK	120.949	130.757	0.11249	0.336194	0.72755	0.998285	no
gene-XA68_10110	gene-XA68_10110	XA68_10110	LAZP02000100.1:17580-18792	q1	q2	OK	31.9069	29.8726	-0.0950449	-0.236748	0.81525	0.998285	no
gene-XA68_10111	gene-XA68_10111	XA68_10111	LAZP02000100.1:19382-20603	q1	q2	OK	48.1668	38.5765	-0.320318	-0.913391	0.35665	0.998285	no
gene-XA68_10112	gene-XA68_10112	XA68_10112	LAZP02000100.1:20641-23907	q1	q2	OK	24.4515	23.3412	-0.0670445	-0.208099	0.8314	0.998285	no
gene-XA68_10113	gene-XA68_10113	XA68_10113	LAZP02000100.1:25340-26338	q1	q2	OK	219.182	153.734	-0.511692	-1.60483	0.1048	0.998285	no
gene-XA68_10114	gene-XA68_10114	XA68_10114	LAZP02000100.1:26962-32107	q1	q2	OK	83.6723	103.789	0.310837	0.888446	0.36855	0.998285	no
gene-XA68_10115	gene-XA68_10115	XA68_10115	LAZP02000100.1:32372-32630	q1	q2	OK	3.00726	2.51757	-0.256421	-0.104596	0.7464	0.998285	no
gene-XA68_10116	gene-XA68_10116	XA68_10116	LAZP02000100.1:35376-37023	q1	q2	OK	146.509	160.415	0.130821	0.400778	0.6893	0.998285	no
gene-XA68_10117	gene-XA68_10117	XA68_10117	LAZP02000100.1:37519-38111	q1	q2	OK	45.6947	46.7156	0.0318793	0.0591675	0.94795	0.998285	no
gene-XA68_10118	gene-XA68_10118	XA68_10118	LAZP02000100.1:38507-40819	q1	q2	OK	40.865	44.592	0.12592	0.391959	0.69175	0.998285	no
gene-XA68_10119	gene-XA68_10119	XA68_10119	LAZP02000100.1:43581-45228	q1	q2	OK	127.86	165.843	0.375247	1.14202	0.25335	0.998285	no
gene-XA68_10120	gene-XA68_10120	XA68_10120	LAZP02000999.1:543-1255	q1	q2	OK	22.0302	25.9394	0.235664	0.412979	0.67815	0.998285	no
gene-XA68_10121	gene-XA68_10121	XA68_10121	LAZP02000999.1:2556-4462	q1	q2	OK	54.8919	54.337	-0.0146588	-0.0457603	0.96055	0.998285	no
gene-XA68_10122	gene-XA68_10122	XA68_10122	LAZP02001000.1:1726-2090	q1	q2	OK	34.3373	29.5666	-0.215805	-0.314781	0.7565	0.998285	no
gene-XA68_10123	gene-XA68_10123	XA68_10123	LAZP02001001.1:1074-3077	q1	q2	OK	3.56389	2.51066	-0.505384	-0.762726	0.4483	0.998285	no
gene-XA68_10124	gene-XA68_10124	XA68_10124	LAZP02001002.1:1117-2506	q1	q2	OK	494.711	515.192	0.0585226	0.157805	0.87735	0.998285	no
gene-XA68_10125	gene-XA68_10125	XA68_10125	LAZP02001002.1:2955-4452	q1	q2	OK	422.324	413.317	-0.0311017	-0.0856881	0.92755	0.998285	no
gene-XA68_10126	gene-XA68_10126	XA68_10126	LAZP02001004.1:1125-1984	q1	q2	OK	44.8407	34.8286	-0.364533	-0.856233	0.39855	0.998285	no
gene-XA68_10127	gene-XA68_10127	XA68_10127	LAZP02001004.1:3595-4342	q1	q2	OK	19.6841	19.2917	-0.0290448	-0.058997	0.95435	0.998285	no
gene-XA68_10128	gene-XA68_10128	XA68_10128	LAZP02001005.1:744-2994	q1	q2	OK	77.7445	68.912	-0.173987	-0.542171	0.5857	0.998285	no
gene-XA68_10129	gene-XA68_10129	XA68_10129	LAZP02001005.1:3426-4163	q1	q2	OK	4226.49	3687.06	-0.19699	-0.566976	0.56575	0.998285	no
gene-XA68_10130	gene-XA68_10130	XA68_10130	LAZP02001006.1:532-1006	q1	q2	OK	2.34989	0	-inf	-nan	0.05825	0.998285	no
gene-XA68_10131	gene-XA68_10131	XA68_10131	LAZP02001006.1:1607-2966	q1	q2	OK	152.241	159.392	0.066224	0.207153	0.8312	0.998285	no
gene-XA68_10132	gene-XA68_10132	XA68_10132	LAZP02001007.1:1897-2592	q1	q2	OK	45.0488	30.1593	-0.578885	-1.23754	0.2179	0.998285	no
gene-XA68_10133	gene-XA68_10133	XA68_10133	LAZP02001007.1:2772-3681	q1	q2	OK	31.3338	28.42	-0.140813	-0.324852	0.74265	0.998285	no
gene-XA68_10134	gene-XA68_10134	XA68_10134	LAZP02001008.1:1181-1656	q1	q2	OK	11.9755	16.035	0.421136	0.554631	0.5831	0.998285	no
gene-XA68_10135	gene-XA68_10135	XA68_10135	LAZP02001008.1:2721-4505	q1	q2	OK	2.07017	1.14262	-0.857405	-0.880877	0.3762	0.998285	no
gene-XA68_10136	gene-XA68_10136	XA68_10136	LAZP02000101.1:924-3153	q1	q2	OK	4.89979	1.5805	-1.63234	-2.47726	0.02335	0.998285	no
gene-XA68_10137	gene-XA68_10137	XA68_10137	LAZP02000101.1:3212-4227	q1	q2	OK	4.4085	2.30443	-0.935877	-1.05454	0.3057	0.998285	no
gene-XA68_10138	gene-XA68_10138	XA68_10138	LAZP02000101.1:9495-11449	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-XA68_10139	gene-XA68_10139	XA68_10139	LAZP02000101.1:12415-13201	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-XA68_10140	gene-XA68_10140	XA68_10140	LAZP02000101.1:14696-17725	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-XA68_10141	gene-XA68_10141	XA68_10141	LAZP02000101.1:17796-18761	q1	q2	NOTEST	0.761391	0.162104	-2.23172	0	1	1	no
gene-XA68_10142	gene-XA68_10142	XA68_10142	LAZP02000101.1:21373-23369	q1	q2	NOTEST	0	0.125006	inf	0	1	1	no
gene-XA68_10143	gene-XA68_10143	XA68_10143	LAZP02000101.1:24485-25812	q1	q2	OK	93.0272	108.063	0.216144	0.674403	0.4926	0.998285	no
gene-XA68_10144	gene-XA68_10144	XA68_10144	LAZP02000101.1:25983-26628	q1	q2	OK	50.1253	74.7715	0.576951	1.37355	0.16875	0.998285	no
gene-XA68_10145	gene-XA68_10145	XA68_10145	LAZP02000101.1:27201-28082	q1	q2	OK	307.88	328.602	0.0939738	0.28905	0.76965	0.998285	no
gene-XA68_10146	gene-XA68_10146	XA68_10146	LAZP02000101.1:28665-29583	q1	q2	OK	0.809343	2.2662	1.48545	1.23113	0.25165	0.998285	no
gene-XA68_10147	gene-XA68_10147	XA68_10147	LAZP02000101.1:33956-35830	q1	q2	OK	4.55427	4.01451	-0.181998	-0.294914	0.77055	0.998285	no
gene-XA68_10148	gene-XA68_10148	XA68_10148	LAZP02000101.1:36317-38341	q1	q2	NOTEST	0.0757105	0	-inf	0	1	1	no
gene-XA68_10149	gene-XA68_10149	XA68_10149	LAZP02000101.1:41837-44384	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-XA68_10150	gene-XA68_10150	XA68_10150	LAZP02001009.1:482-2304	q1	q2	OK	31.6249	36.8395	0.220194	0.672866	0.50325	0.998285	no
gene-XA68_10151	gene-XA68_10151	XA68_10151	LAZP02001009.1:3013-4274	q1	q2	OK	44.022	34.8322	-0.337804	-0.922631	0.35985	0.998285	no
gene-XA68_10152	gene-XA68_10152	XA68_10152	LAZP02001010.1:501-3965	q1	q2	OK	8.67203	9.02052	0.0568402	0.151522	0.8791	0.998285	no
gene-XA68_10153	gene-XA68_10153	XA68_10153	LAZP02001010.1:4139-4478	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-XA68_10154	gene-XA68_10154	XA68_10154	LAZP02001014.1:79-1554	q1	q2	OK	427.171	406.154	-0.0727851	-0.207405	0.83305	0.998285	no
gene-XA68_10155	gene-XA68_10155	XA68_10155	LAZP02001016.1:828-2310	q1	q2	OK	52.8136	49.6429	-0.0893198	-0.266936	0.7861	0.998285	no
gene-XA68_10156	gene-XA68_10156	XA68_10156	LAZP02001016.1:3238-3911	q1	q2	OK	333.043	368.508	0.145987	0.456939	0.6374	0.998285	no
gene-XA68_10157	gene-XA68_10157	XA68_10157	LAZP02001017.1:74-1558	q1	q2	OK	7.19579	2.96783	-1.27775	-1.96991	0.05735	0.998285	no
gene-XA68_10158	gene-XA68_10158	XA68_10158	LAZP02001018.1:275-3276	q1	q2	OK	19.4796	24.0112	0.301744	0.890997	0.3683	0.998285	no
gene-XA68_10159	gene-XA68_10159	XA68_10159	LAZP02000102.1:58-3054	q1	q2	OK	348.063	445.096	0.354766	0.909098	0.3643	0.998285	no
gene-XA68_10160	gene-XA68_10160	XA68_10160	LAZP02000102.1:3700-4290	q1	q2	OK	124.978	121.739	-0.0378868	-0.101113	0.92	0.998285	no
gene-XA68_10161	gene-XA68_10161	XA68_10161	LAZP02000102.1:4922-6031	q1	q2	OK	522.594	494.396	-0.0800255	-0.23525	0.8132	0.998285	no
gene-XA68_10162	gene-XA68_10162	XA68_10162	LAZP02000102.1:7549-20816	q1	q2	OK	95.1721	93.476	-0.0259422	-0.0628498	0.94855	0.998285	no
gene-XA68_10163	gene-XA68_10163	XA68_10163	LAZP02000102.1:21722-22292	q1	q2	OK	1158.61	961.093	-0.269647	-0.761134	0.44695	0.998285	no
gene-XA68_10164	gene-XA68_10164	XA68_10164	LAZP02000102.1:32955-34557	q1	q2	OK	31.4071	25.2471	-0.314972	-0.860803	0.384	0.998285	no
gene-XA68_10165	gene-XA68_10165	XA68_10165	LAZP02000102.1:35939-36930	q1	q2	OK	623.367	988.704	0.665458	1.92758	0.05605	0.998285	no
