test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
gene-BBA_00021	gene-BBA_00021	BBA_00021	JH725150.1:66571-67074	q1	q2	OK	142.736	165.942	0.217334	0.338452	0.7308	0.997768	no
gene-BBA_00022	gene-BBA_00022	BBA_00022	JH725150.1:67094-68927	q1	q2	OK	101.39	82.1713	-0.303214	-0.513328	0.60285	0.997768	no
gene-BBA_00023	gene-BBA_00023	BBA_00023	JH725150.1:71295-72546	q1	q2	OK	100.07	109.876	0.13487	0.22848	0.8134	0.997768	no
gene-BBA_00024	gene-BBA_00024	BBA_00024	JH725150.1:75583-76846	q1	q2	OK	18.6159	29.6903	0.673458	1.12635	0.25405	0.997768	no
gene-BBA_00025	gene-BBA_00025	BBA_00025	JH725150.1:77429-78098	q1	q2	OK	23.1864	29.0009	0.32282	0.523702	0.5995	0.997768	no
gene-BBA_00026	gene-BBA_00026	BBA_00026	JH725150.1:78800-79499	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-BBA_00027	gene-BBA_00027	BBA_00027	JH725150.1:80123-81112	q1	q2	OK	185.799	162.761	-0.190989	-0.318233	0.7506	0.997768	no
gene-BBA_00028	gene-BBA_00028	BBA_00028	JH725150.1:81859-83583	q1	q2	OK	25.8955	28.1422	0.120033	0.200849	0.83905	0.997768	no
gene-BBA_00029	gene-BBA_00029	BBA_00029	JH725150.1:85653-87786	q1	q2	OK	34.6728	13.8882	-1.31994	-2.23849	0.02675	0.622879	no
gene-BBA_00030	gene-BBA_00030	BBA_00030	JH725150.1:88074-90170	q1	q2	OK	14.6077	14.245	-0.0362773	-0.0613397	0.94855	0.997768	no
gene-BBA_00031	gene-BBA_00031	BBA_00031	JH725150.1:92357-93023	q1	q2	NOTEST	0.680474	0	-inf	0	1	1	no
gene-BBA_00032	gene-BBA_00032	BBA_00032	JH725150.1:94826-95943	q1	q2	OK	23.0642	82.3134	1.83547	3.04389	0.00365	0.350899	no
gene-BBA_00033	gene-BBA_00033	BBA_00033	JH725150.1:102127-105545	q1	q2	NOTEST	0.475418	0.886416	0.898786	0	1	1	no
gene-BBA_00034	gene-BBA_00034	BBA_00034	JH725150.1:106278-108060	q1	q2	OK	138.648	102.549	-0.43512	-0.718859	0.47905	0.997768	no
gene-BBA_00035	gene-BBA_00035	BBA_00035	JH725150.1:109583-109859	q1	q2	OK	3.25488	2.29645	-0.5032	-0.207312	0.44205	0.997768	no
gene-BBA_00036	gene-BBA_00036	BBA_00036	JH725150.1:110438-111308	q1	q2	OK	15.8509	9.11608	-0.798083	-1.16026	0.2469	0.997768	no
gene-BBA_00037	gene-BBA_00037	BBA_00037	JH725150.1:113424-114147	q1	q2	OK	393.402	363.466	-0.114186	-0.189266	0.8517	0.997768	no
gene-BBA_00038	gene-BBA_00038	BBA_00038	JH725150.1:116896-117700	q1	q2	OK	130.328	173.618	0.413767	0.701363	0.47485	0.997768	no
gene-BBA_00039	gene-BBA_00039	BBA_00039	JH725150.1:119293-119569	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-BBA_00040	gene-BBA_00040	BBA_00040	JH725150.1:121572-122736	q1	q2	OK	4.0547	2.71521	-0.578534	-0.607236	0.568	0.997768	no
gene-BBA_00041	gene-BBA_00041	BBA_00041	JH725150.1:123416-124953	q1	q2	OK	24.045	37.9377	0.657893	1.11936	0.2607	0.997768	no
gene-BBA_00042	gene-BBA_00042	BBA_00042	JH725150.1:125823-127043	q1	q2	OK	23.6967	28.2071	0.25137	0.425042	0.6745	0.997768	no
gene-BBA_00043	gene-BBA_00043	BBA_00043	JH725150.1:127177-128543	q1	q2	OK	17.8839	20.4736	0.195106	0.320807	0.75025	0.997768	no
gene-BBA_00044	gene-BBA_00044	BBA_00044	JH725150.1:129299-130070	q1	q2	OK	39.1911	35.3077	-0.150544	-0.247948	0.806	0.997768	no
gene-BBA_00045	gene-BBA_00045	BBA_00045	JH725150.1:130879-131608	q1	q2	NOTEST	1.03108	0.411482	-1.32525	0	1	1	no
gene-BBA_00046	gene-BBA_00046	BBA_00046	JH725150.1:133248-134214	q1	q2	OK	7.90477	9.11476	0.205481	0.278023	0.77785	0.997768	no
gene-BBA_00047	gene-BBA_00047	BBA_00047	JH725150.1:135406-136672	q1	q2	OK	16.6182	8.97267	-0.889155	-1.34487	0.18165	0.991287	no
gene-BBA_00048	gene-BBA_00048	BBA_00048	JH725150.1:138248-138827	q1	q2	OK	12.8813	15.441	0.261488	0.331465	0.74515	0.997768	no
gene-BBA_00049	gene-BBA_00049	BBA_00049	JH725150.1:140005-141980	q1	q2	OK	2.41246	1.8904	-0.351812	-0.384591	0.7094	0.997768	no
gene-BBA_00050	gene-BBA_00050	BBA_00050	JH725150.1:143875-146215	q1	q2	OK	159.576	214.582	0.427289	0.677564	0.50565	0.997768	no
gene-BBA_00051	gene-BBA_00051	BBA_00051	JH725150.1:150226-151027	q1	q2	OK	6.25383	14.1462	1.1776	1.45972	0.1533	0.964822	no
gene-BBA_00052	gene-BBA_00052	BBA_00052	JH725150.1:151355-152775	q1	q2	OK	19.1071	28.0524	0.554016	0.920656	0.3662	0.997768	no
gene-BBA_00053	gene-BBA_00053	BBA_00053	JH725150.1:153460-155881	q1	q2	OK	46.2349	59.6068	0.366493	0.620898	0.52495	0.997768	no
gene-BBA_00054	gene-BBA_00054	BBA_00054	JH725150.1:157525-158122	q1	q2	OK	4204.03	4549.19	0.113838	0.174744	0.85525	0.997768	no
gene-BBA_00055	gene-BBA_00055	BBA_00055	JH725150.1:158250-159473	q1	q2	OK	463.738	434.191	-0.0949797	-0.150118	0.87885	0.997768	no
gene-BBA_00056	gene-BBA_00056	BBA_00056	JH725150.1:160188-160839	q1	q2	NOTEST	0.73156	0	-inf	0	1	1	no
gene-BBA_00057	gene-BBA_00057	BBA_00057	JH725150.1:162044-163104	q1	q2	NOTEST	1.06689	0	-inf	0	1	1	no
gene-BBA_00058	gene-BBA_00058	BBA_00058	JH725150.1:163801-165388	q1	q2	OK	25.2747	20.6389	-0.292323	-0.495999	0.61545	0.997768	no
gene-BBA_00059	gene-BBA_00059	BBA_00059	JH725150.1:166585-167842	q1	q2	NOTEST	0.574644	1.80947	1.65483	0	1	1	no
gene-BBA_00060	gene-BBA_00060	BBA_00060	JH725150.1:168316-172112	q1	q2	OK	11.2155	14.0836	0.328521	0.555101	0.57895	0.997768	no
gene-BBA_00061	gene-BBA_00061	BBA_00061	JH725150.1:173081-174917	q1	q2	OK	96.6574	18.9895	-2.34768	-3.92757	0.0004	0.123378	no
gene-BBA_00062	gene-BBA_00062	BBA_00062	JH725150.1:175408-177189	q1	q2	OK	9.02162	1.98374	-2.18517	-2.75126	0.01655	0.549714	no
gene-BBA_00063	gene-BBA_00063	BBA_00063	JH725150.1:178122-178827	q1	q2	OK	11.8604	12.3005	0.0525651	0.0693194	0.9402	0.997768	no
gene-BBA_00064	gene-BBA_00064	BBA_00064	JH725150.1:184119-184979	q1	q2	OK	328.245	308.126	-0.0912537	-0.15031	0.87875	0.997768	no
gene-BBA_00065	gene-BBA_00065	BBA_00065	JH725150.1:186122-187605	q1	q2	OK	2.25266	14.8309	2.7189	3.25755	0.0128	0.518572	no
gene-BBA_00066	gene-BBA_00066	BBA_00066	JH725150.1:189191-190440	q1	q2	OK	0.682024	6.57005	3.26801	2.85772	0.06135	0.806896	no
gene-BBA_00067	gene-BBA_00067	BBA_00067	JH725150.1:190904-192006	q1	q2	OK	9.82563	24.2962	1.30611	1.92792	0.0647	0.811478	no
gene-BBA_00068	gene-BBA_00068	BBA_00068	JH725150.1:194873-196661	q1	q2	NOTEST	1.45798	2.06159	0.499782	0	1	1	no
gene-BBA_00069	gene-BBA_00069	BBA_00069	JH725150.1:199579-200518	q1	q2	NOTEST	0.328444	0	-inf	0	1	1	no
gene-BBA_00070	gene-BBA_00070	BBA_00070	JH725150.1:201649-202113	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-BBA_00071	gene-BBA_00071	BBA_00071	JH725150.1:204826-207269	q1	q2	OK	40.04	76.2965	0.930175	1.54631	0.12435	0.942765	no
gene-BBA_00072	gene-BBA_00072	BBA_00072	JH725150.1:208954-214143	q1	q2	OK	2.06291	2.81337	0.447616	0.655294	0.51175	0.997768	no
gene-BBA_00073	gene-BBA_00073	BBA_00073	JH725150.1:214544-215826	q1	q2	NOTEST	1.2354	0.785788	-0.65276	0	1	1	no
gene-BBA_00074	gene-BBA_00074	BBA_00074	JH725150.1:217818-219812	q1	q2	NOTEST	0	0.142836	inf	0	1	1	no
gene-BBA_00075	gene-BBA_00075	BBA_00075	JH725150.1:219884-220517	q1	q2	NOTEST	0	0.446404	inf	0	1	1	no
gene-BBA_00076	gene-BBA_00076	BBA_00076	JH725150.1:221935-224429	q1	q2	NOTEST	1.11822	0.867177	-0.366811	0	1	1	no
gene-BBA_00077	gene-BBA_00077	BBA_00077	JH725150.1:225167-226320	q1	q2	NOTEST	0	0.315208	inf	0	1	1	no
gene-BBA_00078	gene-BBA_00078	BBA_00078	JH725150.1:226882-227794	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-BBA_00079	gene-BBA_00079	BBA_00079	JH725150.1:235075-236668	q1	q2	NOTEST	0.565677	0.640099	0.178317	0	1	1	no
gene-BBA_00080	gene-BBA_00080	BBA_00080	JH725150.1:237967-238498	q1	q2	OK	183.37	148.842	-0.300974	-0.509659	0.60635	0.997768	no
gene-BBA_00081	gene-BBA_00081	BBA_00081	JH725150.1:238867-240350	q1	q2	NOTEST	0.178753	0	-inf	0	1	1	no
gene-BBA_00082	gene-BBA_00082	BBA_00082	JH725150.1:241294-241921	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-BBA_00083	gene-BBA_00083	BBA_00083	JH725150.1:244051-244462	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-BBA_00084	gene-BBA_00084	BBA_00084	JH725150.1:245730-246768	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-BBA_00085	gene-BBA_00085	BBA_00085	JH725150.1:247154-247886	q1	q2	OK	16.9638	16.3633	-0.051994	-0.0723572	0.9393	0.997768	no
gene-BBA_00086	gene-BBA_00086	BBA_00086	JH725150.1:249115-250015	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-BBA_00087	gene-BBA_00087	BBA_00087	JH725150.1:250500-251633	q1	q2	NOTEST	0.395711	0	-inf	0	1	1	no
gene-BBA_00088	gene-BBA_00088	BBA_00088	JH725150.1:254906-257196	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-BBA_00089	gene-BBA_00089	BBA_00089	JH725150.1:260153-260459	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-BBA_00090	gene-BBA_00090	BBA_00090	JH725150.1:264530-266367	q1	q2	NOTEST	0.456321	1.30508	1.51602	0	1	1	no
gene-BBA_00091	gene-BBA_00091	BBA_00091	JH725150.1:267127-270120	q1	q2	NOTEST	0	0.28525	inf	0	1	1	no
gene-BBA_00092	gene-BBA_00092	BBA_00092	JH725150.1:270461-271707	q1	q2	OK	24.0001	27.4026	0.19127	0.319016	0.74625	0.997768	no
gene-BBA_00093	gene-BBA_00093	BBA_00093	JH725150.1:272642-273604	q1	q2	NOTEST	0	0.499551	inf	0	1	1	no
gene-BBA_00094	gene-BBA_00094	BBA_00094	JH725150.1:274310-275919	q1	q2	OK	10.0185	19.2683	0.943562	1.43493	0.15705	0.973874	no
gene-BBA_00095	gene-BBA_00095	BBA_00095	JH725150.1:277108-278999	q1	q2	OK	167.332	143.997	-0.216677	-0.350008	0.71975	0.997768	no
gene-BBA_00096	gene-BBA_00096	BBA_00096	JH725150.1:280244-282308	q1	q2	OK	29.0349	55.7738	0.941799	1.58972	0.1154	0.934604	no
gene-BBA_00097	gene-BBA_00097	BBA_00097	JH725150.1:282612-283755	q1	q2	OK	204.68	179.694	-0.187827	-0.309833	0.76055	0.997768	no
gene-BBA_00098	gene-BBA_00098	BBA_00098	JH725150.1:286080-287781	q1	q2	OK	3.79773	2.96509	-0.357059	-0.411985	0.6848	0.997768	no
gene-BBA_00099	gene-BBA_00099	BBA_00099	JH725150.1:291413-292137	q1	q2	OK	37.529	52.0625	0.472239	0.468622	0.6367	0.997768	no
gene-BBA_00100	gene-BBA_00100	BBA_00100	JH725150.1:294799-295566	q1	q2	OK	156.219	138.827	-0.170283	-0.288694	0.7725	0.997768	no
gene-BBA_00101	gene-BBA_00101	BBA_00101	JH725150.1:297287-298034	q1	q2	OK	52.8852	38.6748	-0.451472	-0.751111	0.4614	0.997768	no
gene-BBA_00102	gene-BBA_00102	BBA_00102	JH725150.1:299133-299745	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-BBA_00103	gene-BBA_00103	BBA_00103	JH725150.1:300311-300997	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-BBA_00104	gene-BBA_00104	BBA_00104	JH725150.1:303693-304524	q1	q2	OK	912.913	1491.34	0.708058	1.0902	0.26835	0.997768	no
gene-BBA_00105	gene-BBA_00105	BBA_00105	JH725150.1:310430-312301	q1	q2	OK	7.56203	8.19488	0.11595	0.176911	0.8555	0.997768	no
gene-BBA_00106	gene-BBA_00106	BBA_00106	JH725150.1:312369-314077	q1	q2	OK	66.6041	25.671	-1.37547	-2.32181	0.0225	0.607755	no
gene-BBA_00107	gene-BBA_00107	BBA_00107	JH725150.1:314299-317239	q1	q2	OK	18.1247	13.1902	-0.458488	-0.777182	0.43855	0.997768	no
gene-BBA_00108	gene-BBA_00108	BBA_00108	JH725150.1:318112-319339	q1	q2	OK	46.8279	38.1266	-0.296571	-0.500649	0.6208	0.997768	no
gene-BBA_00109	gene-BBA_00109	BBA_00109	JH725150.1:320321-322014	q1	q2	OK	112.399	69.7483	-0.6884	-1.16709	0.2379	0.997768	no
gene-BBA_00110	gene-BBA_00110	BBA_00110	JH725150.1:325533-326234	q1	q2	OK	143.787	48.2191	-1.57626	-2.63788	0.0096	0.465526	no
gene-BBA_00111	gene-BBA_00111	BBA_00111	JH725150.1:326716-327056	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-BBA_00112	gene-BBA_00112	BBA_00112	JH725150.1:328096-328444	q1	q2	OK	55.4489	59.2485	0.0956206	0.135537	0.89085	0.997768	no
gene-BBA_00113	gene-BBA_00113	BBA_00113	JH725150.1:329005-329464	q1	q2	NOTEST	1.63142	0.634276	-1.36294	0	1	1	no
gene-BBA_00114	gene-BBA_00114	BBA_00114	JH725150.1:331122-332403	q1	q2	OK	16.3355	24.0454	0.557751	0.932016	0.348	0.997768	no
gene-BBA_00115	gene-BBA_00115	BBA_00115	JH725150.1:332791-333941	q1	q2	OK	54.5169	70.6945	0.374896	0.635634	0.51795	0.997768	no
gene-BBA_00116	gene-BBA_00116	BBA_00116	JH725150.1:335164-337271	q1	q2	OK	20.2961	15.2729	-0.41023	-0.648005	0.5162	0.997768	no
gene-BBA_00117	gene-BBA_00117	BBA_00117	JH725150.1:338055-339025	q1	q2	OK	300.215	355.916	0.24554	0.410399	0.67415	0.997768	no
gene-BBA_00118	gene-BBA_00118	BBA_00118	JH725150.1:344672-345777	q1	q2	OK	221.249	319.702	0.531056	0.876857	0.3846	0.997768	no
gene-BBA_00119	gene-BBA_00119	BBA_00119	JH725150.1:346836-347361	q1	q2	OK	311.528	313.388	0.00858928	0.0145674	0.9885	0.997768	no
gene-BBA_00120	gene-BBA_00120	BBA_00120	JH725150.1:347853-349183	q1	q2	NOTEST	0.638738	1.26281	0.983346	0	1	1	no
gene-BBA_00121	gene-BBA_00121	BBA_00121	JH725150.1:351112-354688	q1	q2	OK	20.5319	26.0452	0.343149	0.580167	0.5494	0.997768	no
gene-BBA_00122	gene-BBA_00122	BBA_00122	JH725150.1:355729-356744	q1	q2	OK	36.6369	16.1251	-1.18398	-1.94975	0.05875	0.803447	no
gene-BBA_00123	gene-BBA_00123	BBA_00123	JH725150.1:357090-358248	q1	q2	NOTEST	0.247957	0.771969	1.63845	0	1	1	no
gene-BBA_00124	gene-BBA_00124	BBA_00124	JH725150.1:358718-360065	q1	q2	OK	47.8057	49.0052	0.0357511	0.0606105	0.95125	0.997768	no
gene-BBA_00125	gene-BBA_00125	BBA_00125	JH725150.1:362631-368584	q1	q2	OK	73.3944	76.275	0.0555407	0.0923487	0.92685	0.997768	no
gene-BBA_00126	gene-BBA_00126	BBA_00126	JH725150.1:369657-373338	q1	q2	OK	7.292	13.8292	0.923329	1.54454	0.1322	0.947345	no
gene-BBA_00127	gene-BBA_00127	BBA_00127	JH725150.1:374370-377320	q1	q2	OK	1.74711	2.2902	0.390505	0.480274	0.6249	0.997768	no
gene-BBA_00128	gene-BBA_00128	BBA_00128	JH725150.1:377750-380186	q1	q2	OK	167.857	150.623	-0.15629	-0.252164	0.79855	0.997768	no
gene-BBA_00129	gene-BBA_00129	BBA_00129	JH725150.1:381015-381507	q1	q2	OK	2045.11	1366.39	-0.581808	-0.97786	0.3296	0.997768	no
gene-BBA_00130	gene-BBA_00130	BBA_00130	JH725150.1:382086-384236	q1	q2	OK	22.8087	19.1309	-0.253681	-0.429073	0.67175	0.997768	no
gene-BBA_00131	gene-BBA_00131	BBA_00131	JH725150.1:384808-386272	q1	q2	OK	112.482	109.407	-0.0399875	-0.0673839	0.9441	0.997768	no
gene-BBA_00132	gene-BBA_00132	BBA_00132	JH725150.1:386774-387826	q1	q2	OK	46.4961	39.6257	-0.230674	-0.389601	0.7014	0.997768	no
gene-BBA_00133	gene-BBA_00133	BBA_00133	JH725150.1:388012-390211	q1	q2	OK	25.9965	22.2059	-0.227374	-0.385629	0.6982	0.997768	no
gene-BBA_00134	gene-BBA_00134	BBA_00134	JH725150.1:390621-391229	q1	q2	OK	251.014	205.108	-0.291387	-0.493646	0.61385	0.997768	no
gene-BBA_00135	gene-BBA_00135	BBA_00135	JH725150.1:391623-392157	q1	q2	OK	39.2452	35.0985	-0.161107	-0.251281	0.79675	0.997768	no
gene-BBA_00136	gene-BBA_00136	BBA_00136	JH725150.1:392506-393532	q1	q2	OK	1034.53	1042.64	0.0112587	0.0171446	0.98475	0.997768	no
gene-BBA_00137	gene-BBA_00137	BBA_00137	JH725150.1:396494-397004	q1	q2	OK	4772.94	3373.55	-0.50061	-0.793329	0.4322	0.997768	no
gene-BBA_00138	gene-BBA_00138	BBA_00138	JH725150.1:397278-399447	q1	q2	OK	68.0884	58.7739	-0.212234	-0.357836	0.7149	0.997768	no
gene-BBA_00139	gene-BBA_00139	BBA_00139	JH725150.1:400739-402105	q1	q2	OK	42.6102	51.4197	0.271122	0.45946	0.6485	0.997768	no
gene-BBA_00140	gene-BBA_00140	BBA_00140	JH725150.1:403672-405258	q1	q2	OK	88.1417	94.3919	0.0988384	0.167457	0.86625	0.997768	no
gene-BBA_00141	gene-BBA_00141	BBA_00141	JH725150.1:406622-408684	q1	q2	NOTEST	0.27104	0.203859	-0.410932	0	1	1	no
gene-BBA_00142	gene-BBA_00142	BBA_00142	JH725150.1:410539-411720	q1	q2	OK	94.6159	86.0526	-0.136863	-0.231678	0.81655	0.997768	no
gene-BBA_00143	gene-BBA_00143	BBA_00143	JH725150.1:412599-414179	q1	q2	OK	56.5269	48.3679	-0.224889	-0.379442	0.71145	0.997768	no
gene-BBA_00144	gene-BBA_00144	BBA_00144	JH725150.1:415280-416591	q1	q2	OK	4.34761	3.28548	-0.404115	-0.462941	0.6484	0.997768	no
gene-BBA_00145	gene-BBA_00145	BBA_00145	JH725150.1:418156-418687	q1	q2	OK	107.103	174.73	0.706124	1.1748	0.25435	0.997768	no
gene-BBA_00146	gene-BBA_00146	BBA_00146	JH725150.1:421380-423528	q1	q2	OK	12.4113	13.542	0.125792	0.213764	0.8258	0.997768	no
gene-BBA_00147	gene-BBA_00147	BBA_00147	JH725150.1:425366-426164	q1	q2	OK	3.49327	4.27399	0.291006	0.257756	0.79265	0.997768	no
gene-BBA_00148	gene-BBA_00148	BBA_00148	JH725150.1:428312-430267	q1	q2	OK	5.75412	10.9538	0.928759	1.33159	0.19125	0.997768	no
gene-BBA_00149	gene-BBA_00149	BBA_00149	JH725150.1:431726-433778	q1	q2	OK	25.3074	29.4801	0.220179	0.373013	0.70955	0.997768	no
gene-BBA_00150	gene-BBA_00150	BBA_00150	JH725150.1:436465-437431	q1	q2	OK	20.9998	17.8716	-0.232709	-0.355706	0.7242	0.997768	no
gene-BBA_00151	gene-BBA_00151	BBA_00151	JH725150.1:439027-440359	q1	q2	OK	28.3785	40.8781	0.526528	0.894177	0.3688	0.997768	no
gene-BBA_00152	gene-BBA_00152	BBA_00152	JH725150.1:440945-442502	q1	q2	OK	12.6387	33.3867	1.40143	2.25032	0.03125	0.662455	no
gene-BBA_00153	gene-BBA_00153	BBA_00153	JH725150.1:449806-451058	q1	q2	OK	178.845	183.149	0.03431	0.0571513	0.9551	0.997768	no
gene-BBA_00154	gene-BBA_00154	BBA_00154	JH725150.1:451741-454044	q1	q2	OK	1643.7	1468.53	-0.162569	-0.219022	0.8278	0.997768	no
gene-BBA_00155	gene-BBA_00155	BBA_00155	JH725150.1:456699-457281	q1	q2	OK	1169.43	846.025	-0.467036	-0.756733	0.44165	0.997768	no
gene-BBA_00156	gene-BBA_00156	BBA_00156	JH725150.1:457638-458577	q1	q2	OK	188.372	117.897	-0.676056	-1.14019	0.25165	0.997768	no
gene-BBA_00157	gene-BBA_00157	BBA_00157	JH725150.1:458950-459763	q1	q2	OK	311.505	184.719	-0.753926	-1.25601	0.20365	0.997768	no
gene-BBA_00158	gene-BBA_00158	BBA_00158	JH725150.1:460886-462018	q1	q2	OK	111.67	130.132	0.220736	0.373619	0.69945	0.997768	no
gene-BBA_00159	gene-BBA_00159	BBA_00159	JH725150.1:462811-466262	q1	q2	OK	8.22221	12.4246	0.595605	0.990419	0.33205	0.997768	no
gene-BBA_00160	gene-BBA_00160	BBA_00160	JH725150.1:466528-467921	q1	q2	OK	381.035	252.481	-0.593746	-0.991664	0.3228	0.997768	no
gene-BBA_00161	gene-BBA_00161	BBA_00161	JH725150.1:474039-478974	q1	q2	OK	9.4463	15.9508	0.755808	1.2861	0.188	0.997768	no
gene-BBA_00162	gene-BBA_00162	BBA_00162	JH725150.1:480324-483012	q1	q2	OK	5.47017	4.5559	-0.263849	-0.428841	0.6686	0.997768	no
gene-BBA_00163	gene-BBA_00163	BBA_00163	JH725150.1:484065-484950	q1	q2	OK	47.5299	99.3994	1.0644	1.79586	0.07645	0.857459	no
gene-BBA_00164	gene-BBA_00164	BBA_00164	JH725150.1:488962-490680	q1	q2	OK	1.84762	2.508	0.44087	0.554356	0.57725	0.997768	no
gene-BBA_00165	gene-BBA_00165	BBA_00165	JH725150.1:491079-493572	q1	q2	OK	12.4563	42.3197	1.76445	2.93491	0.0043	0.380962	no
gene-BBA_00166	gene-BBA_00166	BBA_00166	JH725150.1:495825-497488	q1	q2	OK	25.9262	51.0964	0.978812	1.6501	0.10385	0.92697	no
gene-BBA_00167	gene-BBA_00167	BBA_00167	JH725150.1:498116-499655	q1	q2	OK	29.954	80.0467	1.41809	2.39225	0.0209	0.598128	no
gene-BBA_00168	gene-BBA_00168	BBA_00168	JH725150.1:500471-501228	q1	q2	OK	28.4062	67.2053	1.24237	1.97648	0.04875	0.789864	no
gene-BBA_00169	gene-BBA_00169	BBA_00169	JH725150.1:503291-504860	q1	q2	OK	306.141	129.311	-1.24335	-2.00898	0.04935	0.796315	no
gene-BBA_00170	gene-BBA_00170	BBA_00170	JH725150.1:505508-508098	q1	q2	NOTEST	0.910569	0.395736	-1.20223	0	1	1	no
gene-BBA_00171	gene-BBA_00171	BBA_00171	JH725150.1:509004-510510	q1	q2	OK	22.9947	29.4298	0.355974	0.596097	0.5541	0.997768	no
gene-BBA_00172	gene-BBA_00172	BBA_00172	JH725150.1:510791-515047	q1	q2	OK	64.5347	88.4492	0.454775	0.749762	0.45115	0.997768	no
gene-BBA_00173	gene-BBA_00173	BBA_00173	JH725150.1:516142-518918	q1	q2	OK	15.0586	9.26668	-0.700459	-1.16738	0.25215	0.997768	no
gene-BBA_00174	gene-BBA_00174	BBA_00174	JH725150.1:519381-520539	q1	q2	OK	743.892	610.421	-0.285288	-0.44714	0.64435	0.997768	no
gene-BBA_00175	gene-BBA_00175	BBA_00175	JH725150.1:521035-522784	q1	q2	OK	21.5664	12.7476	-0.758557	-1.26155	0.2043	0.997768	no
gene-BBA_00176	gene-BBA_00176	BBA_00176	JH725150.1:523399-524827	q1	q2	OK	731.902	351.892	-1.05652	-1.62325	0.10275	0.925284	no
