ID	Waveform	Period	Phase	Nadir	Tau	P
-0.709078802662887	cosine	24.0	16.0	4.0	0.35668561398608073	0.053232974601062806
-0.970401301023311	cosine	24.0	12.0	16.0	0.5720775535473558	0.004811332704071246
1.8639523956009694	cosine	24.0	16.0	20.0	0.31782086308186436	0.07516173316558697
-0.48544018130300515	cosine	24.0	12.0	8.0	0.488567763989741	0.013512582066973257
1.2792648582589445	cosine	24.0	8.0	12.0	0.36248576037948527	0.05044712112711767
-1.0125528977512686	cosine	24.0	8.0	16.0	0.20160491225300214	0.18077354211323055
0.09740434946018786	cosine	24.0	16.0	4.0	0.48075017537254355	0.014786104244078217
-0.6853992249147566	cosine	24.0	0.0	20.0	0.43771377963650593	0.02379564823412834
-0.4933553777085098	cosine	24.0	4.0	0.0	0.2994447585743574	0.08767317792776053
-0.2240155262349214	cosine	24.0	16.0	12.0	0.2542566904654915	0.12492539106643724
-0.10417423259222935	cosine	24.0	20.0	16.0	0.2860387767736779	0.0977376033412587
0.026684926515611784	cosine	24.0	4.0	8.0	0.36248576037948527	0.05044712112711767
-1.0436776050363084	cosine	24.0	16.0	8.0	0.38770175433269644	0.03965908586713749
0.2762990827653249	cosine	24.0	4.0	12.0	0.40644850966246976	0.03292085287309089
-0.3133102272682758	cosine	24.0	4.0	0.0	0.2994447585743574	0.08767317792776053
0.432513783107658	cosine	24.0	8.0	4.0	0.2994447585743574	0.08767317792776053
-0.04284826047614499	cosine	24.0	8.0	20.0	0.49236596391733134	0.012928792206995913
0.1568566433604766	cosine	24.0	12.0	8.0	0.488567763989741	0.013512582066973257
-0.2777848817548516	cosine	24.0	12.0	8.0	0.14184225406153772	0.26045348007935765
0.02800278931584938	cosine	24.0	0.0	4.0	0.520088264892305	0.009291071757416634
-0.5722000790158652	cosine	24.0	0.0	4.0	0.14184225406153772	0.26045348007935765
0.2461048417691003	cosine	24.0	4.0	8.0	0.5516087657948688	0.006271913590386279
-1.5819321152393393	cosine	24.0	4.0	0.0	0.33096525947692135	0.06708239491800405
-0.7755667206577773	cosine	24.0	12.0	8.0	0.07880125225640984	0.3606815004067642
1.209654444933787	cosine	24.0	4.0	8.0	0.488567763989741	0.013512582066973257
0.6896735250453784	cosine	24.0	4.0	8.0	0.36248576037948527	0.05044712112711767
0.7123445065012151	cosine	24.0	8.0	0.0	0.40644850966246976	0.03292085287309089
-0.46433525223765487	cosine	24.0	12.0	0.0	0.5117663157191593	0.010275152505006458
-1.5095164192321282	cosine	24.0	8.0	0.0	0.34391796971439753	0.05979464037584733
-0.24656757284511507	cosine	24.0	0.0	4.0	0.36248576037948527	0.05044712112711767
1.8922633405694873	cosine	24.0	4.0	0.0	0.33096525947692135	0.06708239491800405
-1.4023584253699652	cosine	24.0	4.0	16.0	0.48075017537254355	0.014786104244078217
0.6359060999634547	cosine	24.0	8.0	20.0	0.43082021842766494	0.02559992123005601
-0.3343283103827886	cosine	24.0	4.0	8.0	0.3940062612820492	0.037277784955182205
0.7762929277182429	cosine	24.0	12.0	0.0	0.5737985964123907	0.004703590814103545
-0.8848219622170487	cosine	24.0	16.0	20.0	0.31782086308186436	0.07516173316558697
0.8168100716579573	cosine	24.0	12.0	8.0	0.5516087657948688	0.006271913590386279
0.29553782444856014	cosine	24.0	16.0	12.0	0.5720775535473558	0.004811332704071246
1.5507565078402663	cosine	24.0	4.0	8.0	0.33096525947692135	0.06708239491800405
0.277579666458028	cosine	24.0	8.0	12.0	0.36248576037948527	0.05044712112711767
-1.9669464015571252	cosine	24.0	8.0	12.0	0.488567763989741	0.013512582066973257
-1.2318882643869522	cosine	24.0	16.0	12.0	0.4767312946227965	0.015480063791539503
0.8485610654015365	cosine	24.0	20.0	12.0	0.44973403502592785	0.02090527421057417
-0.6762148703056361	cosine	24.0	12.0	8.0	0.2994447585743574	0.08767317792776053
-1.0668085591167609	cosine	24.0	8.0	12.0	0.14184225406153772	0.26045348007935765
1.3985678852750594	cosine	24.0	20.0	16.0	0.508513380930983	0.01068384436354423
-0.4134709269585599	cosine	24.0	12.0	8.0	0.3940062612820492	0.037277784955182205
0.23412806183220922	cosine	24.0	4.0	8.0	0.36248576037948527	0.05044712112711767
-1.3240026688383708	cosine	24.0	8.0	4.0	0.5516087657948688	0.006271913590386279
0.46583033758429504	cosine	24.0	0.0	8.0	0.40644850966246976	0.03292085287309089
-0.31081071404901556	cosine	24.0	12.0	8.0	0.26792425767179345	0.11264743725548343
-1.582702133092	cosine	24.0	8.0	12.0	0.42552676218461316	0.027061931661110435
-0.8026489138259517	cosine	24.0	16.0	12.0	0.2542566904654915	0.12492539106643724
0.6758044901172349	cosine	24.0	20.0	16.0	0.2542566904654915	0.12492539106643724
-0.4048226411732332	cosine	24.0	20.0	12.0	0.48075017537254355	0.014786104244078217
-0.09598325978929881	cosine	24.0	12.0	0.0	0.5117663157191593	0.010275152505006458
-1.428534887390366	cosine	24.0	12.0	16.0	0.4767312946227965	0.015480063791539503
0.7740024758896392	cosine	24.0	12.0	8.0	0.2994447585743574	0.08767317792776053
-1.4637916099519406	cosine	24.0	8.0	0.0	0.5315095895586144	0.008075181454718987
-0.07291543366643974	cosine	24.0	8.0	12.0	0.33096525947692135	0.06708239491800405
-0.6402247041669283	cosine	24.0	8.0	12.0	0.33096525947692135	0.06708239491800405
-1.3019165381867728	cosine	24.0	8.0	16.0	0.29465333329284926	0.09117756893125428
-0.10213087089493225	cosine	24.0	20.0	4.0	0.6253053994807227	0.0023274023270582257
-1.2281583347615699	cosine	24.0	4.0	12.0	0.43771377963650593	0.02379564823412834
0.5275708248208434	cosine	24.0	4.0	12.0	0.43771377963650593	0.02379564823412834
1.6148908961283623	cosine	24.0	8.0	20.0	0.43082021842766494	0.02559992123005601
-1.3358512996443863	cosine	24.0	20.0	16.0	0.2542566904654915	0.12492539106643724
1.2705211949272586	cosine	24.0	20.0	16.0	0.508513380930983	0.01068384436354423
0.4147751608409899	cosine	24.0	16.0	20.0	0.41316712200642364	0.03074837886955296
-0.45434439857364756	cosine	24.0	8.0	4.0	0.26792425767179345	0.11264743725548343
0.5247654229928161	cosine	24.0	8.0	12.0	0.11032175315897377	0.30878653769005726
-1.4030356245954787	cosine	24.0	4.0	16.0	0.44973403502592785	0.02090527421057417
0.20403043601228096	cosine	24.0	12.0	8.0	0.2364037567692295	0.1423291682149232
0.7685024027036399	cosine	24.0	12.0	8.0	0.2994447585743574	0.08767317792776053
0.9908440680626124	cosine	24.0	12.0	16.0	0.41316712200642364	0.03074837886955296
-0.3808217626459258	cosine	24.0	8.0	12.0	0.4570472630871771	0.01929656018546278
0.18058949917369907	cosine	24.0	4.0	16.0	0.5117663157191593	0.010275152505006458
-0.8932441252064441	cosine	24.0	16.0	4.0	0.35668561398608073	0.053232974601062806
-0.7392814460270185	cosine	24.0	12.0	16.0	0.38138503569823723	0.042167604419924586
-0.4516578378409147	cosine	24.0	16.0	8.0	0.41871789467931214	0.02904431653896035
-1.4568620960739125	cosine	24.0	16.0	20.0	0.4767312946227965	0.015480063791539503
2.2047773823783987	cosine	24.0	4.0	8.0	0.33096525947692135	0.06708239491800405
-0.47594561139299124	cosine	24.0	12.0	8.0	0.2364037567692295	0.1423291682149232
-0.27907353284892555	cosine	24.0	12.0	8.0	0.3940062612820492	0.037277784955182205
-1.9113724274034998	cosine	24.0	12.0	8.0	0.26792425767179345	0.11264743725548343
1.4453206408193504	cosine	24.0	0.0	4.0	0.4570472630871771	0.01929656018546278
-0.5255297223104639	cosine	24.0	8.0	12.0	0.5516087657948688	0.006271913590386279
1.739811319683853	cosine	24.0	8.0	4.0	0.17336275496410164	0.21634316011970334
2.1214421529801357	cosine	24.0	0.0	4.0	0.2364037567692295	0.1423291682149232
-0.10872966675649412	cosine	24.0	4.0	0.0	0.33096525947692135	0.06708239491800405
0.7544126636619312	cosine	24.0	8.0	4.0	0.488567763989741	0.013512582066973257
0.14228516961119633	cosine	24.0	20.0	0.0	0.43771377963650593	0.02379564823412834
-0.9268202677036788	cosine	24.0	20.0	12.0	0.44973403502592785	0.02090527421057417
0.4610358802829373	cosine	24.0	0.0	20.0	0.43771377963650593	0.02379564823412834
-1.4126865906383301	cosine	24.0	20.0	16.0	0.2860387767736779	0.0977376033412587
0.4712297418580954	cosine	24.0	20.0	0.0	0.6878359394287951	0.0009259810947007011
-1.4143497315829066	cosine	24.0	4.0	12.0	0.5315095895586144	0.008075181454718987
0.009981345007660606	cosine	24.0	20.0	0.0	0.5002443195845782	0.011787064559833655
0.5669035786128555	cosine	24.0	16.0	20.0	0.2542566904654915	0.12492539106643724
0.8211485121107699	cosine	24.0	20.0	16.0	0.2542566904654915	0.12492539106643724
0.3990094933740695	cosine	24.0	0.0	20.0	0.34391796971439753	0.05979464037584733
-1.1747634555240591	cosine	24.0	8.0	20.0	0.3692744729379985	0.04733536431232824
-0.4673403286458161	cosine	24.0	0.0	4.0	0.6146497675999968	0.002703128848699784
0.05705323079826289	cosine	24.0	20.0	4.0	0.34391796971439753	0.05979464037584733
0.24731418209972744	cosine	24.0	4.0	8.0	0.3940062612820492	0.037277784955182205
-1.1138723310816212	cosine	24.0	8.0	12.0	0.4570472630871771	0.01929656018546278
0.7472527148035506	cosine	24.0	12.0	4.0	0.43771377963650593	0.02379564823412834
0.3722920598053802	cosine	24.0	16.0	20.0	0.38138503569823723	0.042167604419924586
-1.1996425250791332	cosine	24.0	20.0	0.0	0.46897904961054204	0.016897895516253123
1.1721629213660472	cosine	24.0	8.0	4.0	0.36248576037948527	0.05044712112711767
-0.613700450633691	cosine	24.0	20.0	16.0	0.6992058987801015	0.0007768612113157386
-0.7546363097141279	cosine	24.0	0.0	16.0	0.5627748595326505	0.005432675743650132
2.1393992449577803	cosine	24.0	12.0	20.0	0.41871789467931214	0.02904431653896035
-0.14045382439298607	cosine	24.0	4.0	20.0	0.5002443195845782	0.011787064559833655
-0.4989932515846995	cosine	24.0	12.0	16.0	0.2860387767736779	0.0977376033412587
0.4819057130647995	cosine	24.0	8.0	0.0	0.31265269974036136	0.07853426938217861
0.5997749276291835	cosine	24.0	12.0	16.0	0.508513380930983	0.01068384436354423
-0.725163184124699	cosine	24.0	4.0	8.0	0.42552676218461316	0.027061931661110435
-1.4295965790298164	cosine	24.0	12.0	16.0	0.38138503569823723	0.042167604419924586
-0.3706966390141911	cosine	24.0	12.0	20.0	0.325669473639465	0.07025277592236653
0.09839832067080036	cosine	24.0	20.0	4.0	0.5315095895586144	0.008075181454718987
0.4108000837593398	cosine	24.0	20.0	16.0	0.41316712200642364	0.03074837886955296
-1.1460307766843059	cosine	24.0	20.0	16.0	0.2860387767736779	0.0977376033412587
-0.1681616364673726	cosine	24.0	4.0	8.0	0.2364037567692295	0.1423291682149232
0.22255554181182777	cosine	24.0	8.0	4.0	0.6776907694051246	0.001080787662488592
-0.1508831444230774	cosine	24.0	20.0	16.0	0.15891043154093218	0.2360104104586807
0.36903187155005546	cosine	24.0	8.0	20.0	0.3692744729379985	0.04733536431232824
-0.9924966902117103	cosine	24.0	0.0	8.0	0.37518323968843365	0.044753897420978433
1.267027478359483	cosine	24.0	0.0	12.0	0.48075017537254355	0.014786104244078217
-0.22295564532443668	cosine	24.0	4.0	8.0	0.26792425767179345	0.11264743725548343
2.299175719712225	cosine	24.0	0.0	20.0	0.34391796971439753	0.05979464037584733
0.15565339973984624	cosine	24.0	4.0	8.0	0.33096525947692135	0.06708239491800405
-0.7211431655362047	cosine	24.0	16.0	8.0	0.5117663157191593	0.010275152505006458
-1.2094992814755205	cosine	24.0	16.0	0.0	0.15632634987018068	0.23962792898088553
0.44620389978697766	cosine	24.0	12.0	4.0	0.12506107989614454	0.2856969100727392
-0.2276544522517158	cosine	24.0	8.0	0.0	0.31265269974036136	0.07853426938217861
-0.5454420347798317	cosine	24.0	16.0	12.0	0.19069251784911861	0.19405940885016393
-0.01814015233227	cosine	24.0	20.0	16.0	0.31782086308186436	0.07516173316558697
-2.350047663291283	cosine	24.0	12.0	0.0	0.26363719294623356	0.11640217218244758
-1.0527768481070454	cosine	24.0	20.0	0.0	0.28138742976632525	0.10142035953841916
-0.9652458618063632	cosine	24.0	20.0	16.0	0.31782086308186436	0.07516173316558697
0.8522307655350582	cosine	24.0	12.0	16.0	0.2860387767736779	0.0977376033412587
0.5840094514227514	cosine	24.0	12.0	16.0	0.15891043154093218	0.2360104104586807
-0.8976313281960483	cosine	24.0	16.0	20.0	0.38138503569823723	0.042167604419924586
-0.46351938764824435	cosine	24.0	20.0	4.0	0.43771377963650593	0.02379564823412834
0.14198965863340413	cosine	24.0	0.0	20.0	0.5315095895586144	0.008075181454718987
-0.14353779149897028	cosine	24.0	8.0	0.0	0.5940401295066866	0.0035886947605967253
-0.17120325970978567	cosine	24.0	12.0	8.0	0.36248576037948527	0.05044712112711767
-0.6813815670922441	cosine	24.0	20.0	0.0	0.34391796971439753	0.05979464037584733
1.3121417438857823	cosine	24.0	4.0	0.0	0.2994447585743574	0.08767317792776053
0.643979810668082	cosine	24.0	20.0	8.0	0.584684582151831	0.004070583044510975
-1.3243317077374697	cosine	24.0	16.0	12.0	0.7627700713964745	0.00027808399220007475
0.9958702626565307	cosine	24.0	8.0	20.0	0.3692744729379985	0.04733536431232824
-0.8798543973990949	cosine	24.0	20.0	16.0	0.31782086308186436	0.07516173316558697
1.2395570094548178	cosine	24.0	0.0	20.0	0.21885688981825296	0.16096491949833142
-0.5475227275233149	cosine	24.0	4.0	8.0	0.33096525947692135	0.06708239491800405
0.6571704295799287	cosine	24.0	0.0	20.0	0.37518323968843365	0.044753897420978433
0.8676531668324806	cosine	24.0	4.0	12.0	0.40644850966246976	0.03292085287309089
2.1221487672145356	cosine	24.0	16.0	8.0	0.325669473639465	0.07025277592236653
-2.2548094575874678	cosine	24.0	0.0	4.0	0.2994447585743574	0.08767317792776053
-0.319110351229313	cosine	24.0	12.0	8.0	0.33096525947692135	0.06708239491800405
0.27667668413546215	cosine	24.0	16.0	0.0	0.5002443195845782	0.011787064559833655
0.4186570802169355	cosine	24.0	0.0	20.0	0.37518323968843365	0.044753897420978433
0.5255665878335769	cosine	24.0	0.0	4.0	0.42552676218461316	0.027061931661110435
1.7074285571991494	cosine	24.0	4.0	20.0	0.28138742976632525	0.10142035953841916
0.16768915994931002	cosine	24.0	20.0	0.0	0.5315095895586144	0.008075181454718987
-0.3045009746921335	cosine	24.0	20.0	4.0	0.43771377963650593	0.02379564823412834
-1.4851799598512179	cosine	24.0	16.0	8.0	0.5117663157191593	0.010275152505006458
0.049798473155989065	cosine	24.0	4.0	8.0	0.17336275496410164	0.21634316011970334
-0.8901482581016995	cosine	24.0	16.0	12.0	0.38138503569823723	0.042167604419924586
-0.909334960883879	cosine	24.0	16.0	12.0	0.4449492083146101	0.022018113736134944
-0.9472177394444956	cosine	24.0	4.0	12.0	0.5315095895586144	0.008075181454718987
1.0458487357838917	cosine	24.0	4.0	0.0	0.6146497675999968	0.002703128848699784
0.3037903913742812	cosine	24.0	4.0	20.0	0.34391796971439753	0.05979464037584733
-0.4865127761510442	cosine	24.0	4.0	0.0	0.5831292666974328	0.004156084107205838
-0.3238347159685818	cosine	24.0	12.0	16.0	0.4449492083146101	0.022018113736134944
0.8712948135974412	cosine	24.0	0.0	16.0	0.34391796971439753	0.05979464037584733
0.07973426080620197	cosine	24.0	8.0	4.0	0.17336275496410164	0.21634316011970334
0.9806849319123006	cosine	24.0	0.0	12.0	0.29465333329284926	0.09117756893125428
-1.993730219362266	cosine	24.0	4.0	12.0	0.43771377963650593	0.02379564823412834
1.0497247683921744	cosine	24.0	4.0	0.0	0.4570472630871771	0.01929656018546278
-0.06051846435465626	cosine	24.0	4.0	16.0	0.325669473639465	0.07025277592236653
1.6105462370684318	cosine	24.0	0.0	12.0	0.35668561398608073	0.053232974601062806
0.7467743412446596	cosine	24.0	8.0	12.0	0.488567763989741	0.013512582066973257
-0.652216169306648	cosine	24.0	4.0	12.0	0.31265269974036136	0.07853426938217861
0.651472614055454	cosine	24.0	0.0	20.0	0.31265269974036136	0.07853426938217861
1.4509316686184448	cosine	24.0	12.0	20.0	0.6358308771056221	0.0020033371474573332
-0.44020195668741535	cosine	24.0	0.0	4.0	0.33096525947692135	0.06708239491800405
-1.0731896505731024	cosine	24.0	12.0	4.0	0.21885688981825296	0.16096491949833142
-0.6603266776367569	cosine	24.0	4.0	0.0	0.4570472630871771	0.01929656018546278
1.358851870822	cosine	24.0	12.0	16.0	0.5402954672391693	0.0072373318982772135
-0.8619239568580731	cosine	24.0	4.0	12.0	0.2501221597922891	0.12881724171626302
-0.23880264093101344	cosine	24.0	12.0	8.0	0.3940062612820492	0.037277784955182205
0.5929038520444287	cosine	24.0	20.0	4.0	0.40644850966246976	0.03292085287309089
-1.029292235501156	cosine	24.0	16.0	20.0	0.4449492083146101	0.022018113736134944
-0.7649900117887967	cosine	24.0	0.0	20.0	0.28138742976632525	0.10142035953841916
-0.7263234184663901	cosine	24.0	0.0	4.0	0.33096525947692135	0.06708239491800405
0.7811565552346005	cosine	24.0	12.0	16.0	0.4767312946227965	0.015480063791539503
1.7382521514934448	cosine	24.0	20.0	16.0	0.31782086308186436	0.07516173316558697
-1.3166863719538109	cosine	24.0	20.0	16.0	0.12712834523274574	0.282525295751344
0.01671381159806673	cosine	24.0	4.0	16.0	0.38770175433269644	0.03965908586713749
0.4372519626000332	cosine	24.0	16.0	0.0	0.34391796971439753	0.05979464037584733
-0.5243729496500205	cosine	24.0	16.0	20.0	0.34960294939005077	0.05679866795607516
-0.37646032621849324	cosine	24.0	0.0	20.0	0.34391796971439753	0.05979464037584733
0.07614005041343948	cosine	24.0	8.0	4.0	0.5516087657948688	0.006271913590386279
-1.991338770172801	cosine	24.0	20.0	16.0	0.31782086308186436	0.07516173316558697
1.0514397579495856	cosine	24.0	8.0	12.0	0.6776907694051246	0.001080787662488592
0.9667293461702366	cosine	24.0	8.0	20.0	0.584684582151831	0.004070583044510975
-1.8761467549688156	cosine	24.0	4.0	8.0	0.42552676218461316	0.027061931661110435
-2.871088720692041	cosine	24.0	4.0	8.0	0.2994447585743574	0.08767317792776053
0.3131325741483753	cosine	24.0	12.0	16.0	0.41316712200642364	0.03074837886955296
2.40065223010314	cosine	24.0	12.0	20.0	0.7288792981454693	0.0004855762269990423
-0.18201556168776567	cosine	24.0	16.0	4.0	0.48075017537254355	0.014786104244078217
-0.6914012913778755	cosine	24.0	4.0	16.0	0.26363719294623356	0.11640217218244758
1.444843402001954	cosine	24.0	16.0	20.0	0.4449492083146101	0.022018113736134944
-2.845831304300283	cosine	24.0	16.0	20.0	0.2542566904654915	0.12492539106643724
-0.01208570775379974	cosine	24.0	20.0	0.0	0.40644850966246976	0.03292085287309089
-0.19302741700453774	cosine	24.0	16.0	0.0	0.6253053994807227	0.0023274023270582257
0.9565250597311501	cosine	24.0	8.0	12.0	0.2994447585743574	0.08767317792776053
0.025122371803956288	cosine	24.0	12.0	8.0	0.3940062612820492	0.037277784955182205
-1.0499236058388597	cosine	24.0	0.0	20.0	0.40644850966246976	0.03292085287309089
-0.6859532111762268	cosine	24.0	12.0	0.0	0.23262105259961785	0.14621780365458337
0.8125488102649363	cosine	24.0	0.0	4.0	0.36248576037948527	0.05044712112711767
1.0278582827970577	cosine	24.0	12.0	8.0	0.33096525947692135	0.06708239491800405
0.4220547656033338	cosine	24.0	8.0	16.0	0.35668561398608073	0.053232974601062806
-0.274763452287414	cosine	24.0	16.0	0.0	0.6253053994807227	0.0023274023270582257
-0.8670448209346011	cosine	24.0	16.0	0.0	0.6253053994807227	0.0023274023270582257
-1.81834850593616	cosine	24.0	12.0	8.0	0.3940062612820492	0.037277784955182205
0.045591670879290065	cosine	24.0	20.0	4.0	0.2501221597922891	0.12881724171626302
-0.3824839383871916	cosine	24.0	8.0	4.0	0.5831292666974328	0.004156084107205838
-0.9414090218571886	cosine	24.0	0.0	12.0	0.20160491225300214	0.18077354211323055
-0.10068505745250288	cosine	24.0	20.0	8.0	0.18463723646899924	0.20168182460565853
0.7686858864977195	cosine	24.0	12.0	20.0	0.38770175433269644	0.03965908586713749
0.8837653303561955	cosine	24.0	12.0	20.0	0.325669473639465	0.07025277592236653
-0.865641963507544	cosine	24.0	20.0	16.0	0.34960294939005077	0.05679866795607516
-1.628890166160394	cosine	24.0	16.0	20.0	0.22247460415730505	0.1569979267286259
-1.5021541780048242	cosine	24.0	20.0	0.0	0.12506107989614454	0.2856969100727392
-0.510281926353136	cosine	24.0	4.0	0.0	0.2364037567692295	0.1423291682149232
-1.162874345548424	cosine	24.0	0.0	4.0	0.33096525947692135	0.06708239491800405
-1.6129078182694998	cosine	24.0	20.0	0.0	0.43771377963650593	0.02379564823412834
-1.1955735305742285	cosine	24.0	16.0	8.0	0.48075017537254355	0.014786104244078217
-0.3694681121432916	cosine	24.0	16.0	12.0	0.2860387767736779	0.0977376033412587
-1.5366094531589716	cosine	24.0	12.0	8.0	0.26792425767179345	0.11264743725548343
0.07172753765093491	cosine	24.0	0.0	20.0	0.37518323968843365	0.044753897420978433
-1.0449889931238048	cosine	24.0	0.0	12.0	0.542782456065775	0.007014531725125648
-1.3302432485236317	cosine	24.0	16.0	12.0	0.31782086308186436	0.07516173316558697
0.8756711768854187	cosine	24.0	8.0	4.0	0.42552676218461316	0.027061931661110435
0.26860370377774384	cosine	24.0	8.0	0.0	0.5315095895586144	0.008075181454718987
0.6447438517051515	cosine	24.0	16.0	12.0	0.4449492083146101	0.022018113736134944
0.25803202195269653	cosine	24.0	12.0	4.0	0.28138742976632525	0.10142035953841916
0.2498734365112909	cosine	24.0	4.0	8.0	0.3940062612820492	0.037277784955182205
0.0881257341876972	cosine	24.0	20.0	16.0	0.2860387767736779	0.0977376033412587
-1.8361942275111225	cosine	24.0	0.0	20.0	0.5002443195845782	0.011787064559833655
0.5617951193019822	cosine	24.0	0.0	16.0	0.5315095895586144	0.008075181454718987
0.7563212755373562	cosine	24.0	0.0	12.0	0.5737985964123907	0.004703590814103545
2.8873435400137186	cosine	24.0	0.0	4.0	0.488567763989741	0.013512582066973257
0.2036600294415942	cosine	24.0	8.0	20.0	0.7077760731311638	0.0006794427973856082
1.417662769591679	cosine	24.0	16.0	12.0	0.508513380930983	0.01068384436354423
-1.1039392793824465	cosine	24.0	20.0	12.0	0.29465333329284926	0.09117756893125428
1.8303193257842079	cosine	24.0	20.0	0.0	0.28138742976632525	0.10142035953841916
1.2476853113532886	cosine	24.0	8.0	0.0	0.40644850966246976	0.03292085287309089
-2.8856802242828534	cosine	24.0	16.0	12.0	0.4449492083146101	0.022018113736134944
1.3732523711777338	cosine	24.0	0.0	16.0	0.5940401295066866	0.0035886947605967253
-0.984716550457235	cosine	24.0	8.0	4.0	0.36248576037948527	0.05044712112711767
-0.41013927497287084	cosine	24.0	4.0	12.0	0.37518323968843365	0.044753897420978433
-0.6830508268321057	cosine	24.0	12.0	16.0	0.4767312946227965	0.015480063791539503
-0.5946882295826263	cosine	24.0	4.0	8.0	0.3940062612820492	0.037277784955182205
1.3059999142383818	cosine	24.0	8.0	4.0	0.488567763989741	0.013512582066973257
-1.515140789344021	cosine	24.0	8.0	20.0	0.46159309117249814	0.018350598749125858
-1.0424342707614485	cosine	24.0	8.0	0.0	0.37518323968843365	0.044753897420978433
0.3759368886877845	cosine	24.0	4.0	0.0	0.42552676218461316	0.027061931661110435
-0.33747023747736615	cosine	24.0	20.0	0.0	0.34391796971439753	0.05979464037584733
-0.8979868701949719	cosine	24.0	16.0	12.0	0.41316712200642364	0.03074837886955296
-1.411534906550134	cosine	24.0	12.0	16.0	0.6356417261637287	0.0020087796364305814
0.11541068178031993	cosine	24.0	12.0	16.0	0.5402954672391693	0.0072373318982772135
-0.23318503803081522	cosine	24.0	0.0	4.0	0.4570472630871771	0.01929656018546278
-0.977027393256826	cosine	24.0	20.0	16.0	0.5720775535473558	0.004811332704071246
-0.7461828761459937	cosine	24.0	4.0	20.0	0.43771377963650593	0.02379564823412834
1.834556807019799	cosine	24.0	4.0	0.0	0.2994447585743574	0.08767317792776053
-1.710645242511884	cosine	24.0	4.0	16.0	0.325669473639465	0.07025277592236653
0.712306971307379	cosine	24.0	4.0	0.0	0.26792425767179345	0.11264743725548343
-0.9584675032153879	cosine	24.0	0.0	16.0	0.46897904961054204	0.016897895516253123
0.9843884630463761	cosine	24.0	20.0	0.0	0.34391796971439753	0.05979464037584733
-0.07525922086128771	cosine	24.0	4.0	8.0	0.36248576037948527	0.05044712112711767
-0.31554302992515276	cosine	24.0	8.0	4.0	0.17336275496410164	0.21634316011970334
0.4407725962137854	cosine	24.0	0.0	4.0	0.26792425767179345	0.11264743725548343
-2.0712074105397504	cosine	24.0	8.0	4.0	0.33096525947692135	0.06708239491800405
0.4193863521162006	cosine	24.0	8.0	12.0	0.2364037567692295	0.1423291682149232
-0.6188253268706654	cosine	24.0	4.0	0.0	0.26792425767179345	0.11264743725548343
-0.7378225231334666	cosine	24.0	0.0	12.0	0.5737985964123907	0.004703590814103545
-1.3597413834286851	cosine	24.0	4.0	12.0	0.40644850966246976	0.03292085287309089
0.10709417142192279	cosine	24.0	20.0	16.0	0.31782086308186436	0.07516173316558697
